osmid,y,x,street_count,vul,time-vul,time-all,highway,ref,geometry
42421828,40.725326,-73.976212,3,-0.0026595744680850413,5914.387459516525,5920.092293739319,,,POINT (-73.976212 40.725326)
42421877,40.7328569,-73.9959291,4,-0.0023263770357372327,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,4,-0.002292194348999157,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.9991816 40.7341463)
42421969,40.7692956,-73.9810586,3,-0.0024871431542092958,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.9810586 40.7692956)
42421972,40.7697925,-73.982236,4,-0.0025599816926924184,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.982236 40.7697925)
42421974,40.7704797,-73.9838597,3,-0.0024608316505545604,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.9838597 40.7704797)
42421982,40.7716605,-73.986677,4,-0.0025137545250085635,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.986677 40.7716605)
42421985,40.7728633,-73.9895402,4,-0.0026259286160810213,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.9895402 40.7728633)
42422258,40.748197,-74.00742,3,-0.0026472138276145978,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-74.00742 40.748197)
42422509,40.7381466,-73.9736517,3,-0.0026033062916592203,5914.387459516525,5920.092293739319,,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,4,-0.00244354585535385,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,5,-0.0018801573217032922,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.9749383 40.7460792)
42423456,40.7237914,-74.006113,5,-0.0022636357397567905,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-74.006113 40.7237914)
42423514,40.724504,-74.007029,4,-0.0017802195442880382,5914.387459516525,5920.092293739319,,,POINT (-74.007029 40.724504)
42423549,40.721087,-73.9747151,3,-0.0026595744680850413,5914.387459516525,5920.092293739319,motorway_junction,5,POINT (-73.9747151 40.721087)
42423564,40.7589831,-73.9645095,3,-0.0026294954525280076,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.9645095 40.7589831)
42423565,40.7596426,-73.9640002,4,-0.002390675985647407,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.9640002 40.7596426)
42423579,40.7595738,-73.960551,3,-0.00043333318589120563,5914.387459516525,5920.092293739319,,,POINT (-73.960551 40.7595738)
42423674,40.766876,-73.979076,3,-0.0025698176446962502,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.979076 40.766876)
42423752,40.7620775,-73.9619964,4,-0.002405473927508959,5914.387459516525,5920.092293739319,traffic_signals,,POINT (-73.9619964 40.7620775)
42423774,40.738339,-73.9738156,3,0.002788936478968128,5914.387459516525,5920.092293739319,,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,3,-0.002492389717998981,5914.387459516525,5920.092293739319,,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,3,-0.002554711212968213,5914.387459516525,5920.092293739319,,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,3,-0.0016413356275436753,5914.387459516525,5920.092293739319,,,POINT (-73.9992001 40.7588687)
