osmid,y,x,street_count,vul,time-vul,time-all,highway,geometry
142193886,-15.8023456,-47.8817566,3,-0.0010895468315700444,34283.61072611809,34288.51849937439,,POINT (-47.8817566 -15.8023456)
142193908,-15.8035953,-47.8782101,3,-0.0011643188641975754,34283.61072611809,34288.51849937439,,POINT (-47.8782101 -15.8035953)
142194043,-15.8034392,-47.8751001,3,-0.0016641120879818292,34283.61072611809,34288.51849937439,,POINT (-47.8751001 -15.8034392)
142194235,-15.8024998,-47.8774778,3,-0.0017313394786939208,34283.61072611809,34288.51849937439,,POINT (-47.8774778 -15.8024998)
142194462,-15.799044,-47.8761354,4,-0.0018796141727841444,34283.61072611809,34288.51849937439,,POINT (-47.8761354 -15.799044)
142194646,-15.7947158,-47.876637,3,-0.0005175725694931395,34283.61072611809,34288.51849937439,,POINT (-47.876637 -15.7947158)
142194667,-15.7965722,-47.8773893,3,-0.0013724235398981015,34283.61072611809,34288.51849937439,,POINT (-47.8773893 -15.7965722)
142195613,-15.796709,-47.8769728,3,-0.0005695884480835931,34283.61072611809,34288.51849937439,,POINT (-47.8769728 -15.796709)
142195681,-15.7920242,-47.874385,3,-0.001214454604056185,34283.61072611809,34288.51849937439,,POINT (-47.874385 -15.7920242)
142196689,-15.7949126,-47.876008,3,-0.0006485352390219592,34283.61072611809,34288.51849937439,,POINT (-47.876008 -15.7949126)
142200756,-15.7967332,-47.8829939,3,-0.0016089148364519304,34283.61072611809,34288.51849937439,,POINT (-47.8829939 -15.7967332)
142200786,-15.7964138,-47.8831858,3,-0.0016234933547768704,34283.61072611809,34288.51849937439,,POINT (-47.8831858 -15.7964138)
142200802,-15.7958817,-47.8830287,3,-0.0017583153509168488,34283.61072611809,34288.51849937439,,POINT (-47.8830287 -15.7958817)
142200821,-15.7957554,-47.8826683,3,-0.0018416561893145663,34283.61072611809,34288.51849937439,,POINT (-47.8826683 -15.7957554)
142201583,-15.7980559,-47.8849536,3,-0.0007618521439354733,34283.61072611809,34288.51849937439,,POINT (-47.8849536 -15.7980559)
142201604,-15.7981535,-47.8835668,3,-0.00014650385388439833,34283.61072611809,34288.51849937439,,POINT (-47.8835668 -15.7981535)
142201973,-15.796354,-47.8836568,3,-0.0001982043847714123,34283.61072611809,34288.51849937439,,POINT (-47.8836568 -15.796354)
142202419,-15.797791,-47.8848485,3,-0.0016946632996191122,34283.61072611809,34288.51849937439,,POINT (-47.8848485 -15.797791)
142202446,-15.797317,-47.883878,3,0.002335574374868086,34283.61072611809,34288.51849937439,,POINT (-47.883878 -15.797317)
142202659,-15.7989633,-47.8763694,3,-0.0018440677095956511,34283.61072611809,34288.51849937439,,POINT (-47.8763694 -15.7989633)
142202827,-15.7989182,-47.8760556,3,-0.0017606396609115337,34283.61072611809,34288.51849937439,,POINT (-47.8760556 -15.7989182)
142202871,-15.7988362,-47.8763185,3,-0.0015660734638174554,34283.61072611809,34288.51849937439,,POINT (-47.8763185 -15.7988362)
142203076,-15.7984839,-47.8774939,3,-0.0004217943836234915,34283.61072611809,34288.51849937439,,POINT (-47.8774939 -15.7984839)
142204023,-15.7995163,-47.8774752,3,-0.00128596590351674,34283.61072611809,34288.51849937439,,POINT (-47.8774752 -15.7995163)
142204047,-15.7997395,-47.8775516,3,-0.0011489207193360134,34283.61072611809,34288.51849937439,,POINT (-47.8775516 -15.7997395)
142204320,-15.7995511,-47.8769615,3,-0.0018097602389485087,34283.61072611809,34288.51849937439,,POINT (-47.8769615 -15.7995511)
142204345,-15.7987721,-47.8768755,3,-0.0017944482524374816,34283.61072611809,34288.51849937439,,POINT (-47.8768755 -15.7987721)
142204399,-15.7997119,-47.8737648,3,-0.0019088735926905609,34283.61072611809,34288.51849937439,,POINT (-47.8737648 -15.7997119)
142204418,-15.8021133,-47.8746059,3,-0.0018519555693038738,34283.61072611809,34288.51849937439,,POINT (-47.8746059 -15.8021133)
142204483,-15.801602,-47.8725305,3,-0.0018753268097729283,34283.61072611809,34288.51849937439,,POINT (-47.8725305 -15.801602)
142204556,-15.8034145,-47.8667821,3,-0.0018453650061612465,34283.61072611809,34288.51849937439,,POINT (-47.8667821 -15.8034145)
142205302,-15.8000198,-47.8926109,3,-0.0005524721109869527,34283.61072611809,34288.51849937439,,POINT (-47.8926109 -15.8000198)
142205445,-15.7921277,-47.8933937,3,-0.001767568570027764,34283.61072611809,34288.51849937439,,POINT (-47.8933937 -15.7921277)
142205503,-15.7919342,-47.8904136,3,-0.0009193680899920776,34283.61072611809,34288.51849937439,,POINT (-47.8904136 -15.7919342)
142205679,-15.7923881,-47.8890219,3,-0.0006363340475069056,34283.61072611809,34288.51849937439,,POINT (-47.8890219 -15.7923881)
142205759,-15.7914159,-47.8862707,3,-0.0005478543587358332,34283.61072611809,34288.51849937439,,POINT (-47.8862707 -15.7914159)
142205814,-15.7914463,-47.8888348,3,-0.0011033921017164791,34283.61072611809,34288.51849937439,,POINT (-47.8888348 -15.7914463)
142206072,-15.792454,-47.8899207,3,-0.0013937153573322252,34283.61072611809,34288.51849937439,,POINT (-47.8899207 -15.792454)
142206420,-15.7923742,-47.889711,3,-0.0013577953872026774,34283.61072611809,34288.51849937439,,POINT (-47.889711 -15.7923742)
142206436,-15.7910222,-47.8901387,3,-0.000954226844546664,34283.61072611809,34288.51849937439,,POINT (-47.8901387 -15.7910222)
142206546,-15.7908778,-47.8893945,3,-0.0015002835590890373,34283.61072611809,34288.51849937439,,POINT (-47.8893945 -15.7908778)
142206687,-15.7909148,-47.8891924,3,-0.0012062412933639933,34283.61072611809,34288.51849937439,,POINT (-47.8891924 -15.7909148)
142280725,-15.8036121,-47.8864552,3,-0.0017999192508600479,34283.61072611809,34288.51849937439,,POINT (-47.8864552 -15.8036121)
142281035,-15.7982778,-47.8846142,3,-0.0014773256047526538,34283.61072611809,34288.51849937439,,POINT (-47.8846142 -15.7982778)
142281364,-15.7994172,-47.8840838,3,0.00022805801408364384,34283.61072611809,34288.51849937439,,POINT (-47.8840838 -15.7994172)
142281370,-15.8034753,-47.8865424,3,-0.001917730539920232,34283.61072611809,34288.51849937439,,POINT (-47.8865424 -15.8034753)
142281596,-15.8000766,-47.8852925,4,-8.862084163916335e-05,34283.61072611809,34288.51849937439,,POINT (-47.8852925 -15.8000766)
142281637,-15.8005576,-47.8860133,3,-0.0016023359002849272,34283.61072611809,34288.51849937439,,POINT (-47.8860133 -15.8005576)
142281710,-15.799972,-47.8850745,3,-0.0008255103349324957,34283.61072611809,34288.51849937439,,POINT (-47.8850745 -15.799972)
142281787,-15.8009923,-47.8851875,3,-0.001527800970369906,34283.61072611809,34288.51849937439,,POINT (-47.8851875 -15.8009923)
142281889,-15.8002565,-47.8859288,3,-0.0018325827373462404,34283.61072611809,34288.51849937439,,POINT (-47.8859288 -15.8002565)
142281986,-15.7999921,-47.8869646,3,-0.001626484505439494,34283.61072611809,34288.51849937439,,POINT (-47.8869646 -15.7999921)
142282019,-15.8017623,-47.8839504,3,-0.00021771227275706867,34283.61072611809,34288.51849937439,,POINT (-47.8839504 -15.8017623)
142282206,-15.8018653,-47.8861253,3,-0.0011107067582571102,34283.61072611809,34288.51849937439,,POINT (-47.8861253 -15.8018653)
142282217,-15.8012442,-47.8855768,3,-0.0016482435820566782,34283.61072611809,34288.51849937439,,POINT (-47.8855768 -15.8012442)
142282225,-15.8011121,-47.8851904,3,-0.00041954676112197965,34283.61072611809,34288.51849937439,,POINT (-47.8851904 -15.8011121)
142282369,-15.8006804,-47.8860124,3,-0.00032740905981051344,34283.61072611809,34288.51849937439,,POINT (-47.8860124 -15.8006804)
142282471,-15.8016277,-47.8861185,3,-0.0005535210054494078,34283.61072611809,34288.51849937439,,POINT (-47.8861185 -15.8016277)
142282487,-15.8010751,-47.8859232,3,-0.00163598813024511,34283.61072611809,34288.51849937439,,POINT (-47.8859232 -15.8010751)
142282524,-15.7979798,-47.8841513,3,-0.00038008175631947395,34283.61072611809,34288.51849937439,,POINT (-47.8841513 -15.7979798)
142282689,-15.7979357,-47.8842565,3,-0.00027267810024360004,34283.61072611809,34288.51849937439,,POINT (-47.8842565 -15.7979357)
142282704,-15.8015433,-47.8839745,3,-0.0014861534592305206,34283.61072611809,34288.51849937439,,POINT (-47.8839745 -15.8015433)
142282728,-15.8008016,-47.8847386,3,0.0006773263619805696,34283.61072611809,34288.51849937439,,POINT (-47.8847386 -15.8008016)
142282744,-15.8015552,-47.885161,3,0.001804897862936649,34283.61072611809,34288.51849937439,,POINT (-47.885161 -15.8015552)
142282770,-15.8001875,-47.8870782,3,-0.00041478621449822376,34283.61072611809,34288.51849937439,,POINT (-47.8870782 -15.8001875)
142282797,-15.80087,-47.8863995,3,0.001940805499184146,34283.61072611809,34288.51849937439,,POINT (-47.8863995 -15.80087)
142282814,-15.8001189,-47.8859677,3,-8.807495048668484e-05,34283.61072611809,34288.51849937439,,POINT (-47.8859677 -15.8001189)
142282909,-15.8051266,-47.883959,3,-0.0016247193491274465,34283.61072611809,34288.51849937439,,POINT (-47.883959 -15.8051266)
142282919,-15.8024769,-47.8822334,3,0.00032543269898559457,34283.61072611809,34288.51849937439,,POINT (-47.8822334 -15.8024769)
142282961,-15.8049807,-47.8841671,3,-0.001676028666740601,34283.61072611809,34288.51849937439,,POINT (-47.8841671 -15.8049807)
142335299,-15.7850409,-47.8737657,3,-0.0015992370041864777,34283.61072611809,34288.51849937439,,POINT (-47.8737657 -15.7850409)
142335315,-15.7868812,-47.8736249,3,-0.0013313729943813407,34283.61072611809,34288.51849937439,,POINT (-47.8736249 -15.7868812)
142335512,-15.7826741,-47.8738388,3,-0.001292985695081076,34283.61072611809,34288.51849937439,,POINT (-47.8738388 -15.7826741)
142335579,-15.7895387,-47.8733061,3,-8.395109126804339e-05,34283.61072611809,34288.51849937439,,POINT (-47.8733061 -15.7895387)
142335619,-15.7902701,-47.8743973,3,-0.0016880548552684145,34283.61072611809,34288.51849937439,,POINT (-47.8743973 -15.7902701)
142335646,-15.7904662,-47.8734498,3,-0.0002343338079819986,34283.61072611809,34288.51849937439,,POINT (-47.8734498 -15.7904662)
142335660,-15.7894306,-47.8806771,3,-0.0014893770080932325,34283.61072611809,34288.51849937439,,POINT (-47.8806771 -15.7894306)
142335711,-15.7830051,-47.8798201,3,-0.0012279583281580267,34283.61072611809,34288.51849937439,,POINT (-47.8798201 -15.7830051)
142335910,-15.7869983,-47.8815786,3,0.000337823733732996,34283.61072611809,34288.51849937439,,POINT (-47.8815786 -15.7869983)
143774087,-15.7862973,-47.8808347,3,-0.0012867633574638248,34283.61072611809,34288.51849937439,,POINT (-47.8808347 -15.7862973)
143774184,-15.8140753,-47.8972336,3,-0.0016907529277171306,34283.61072611809,34288.51849937439,,POINT (-47.8972336 -15.8140753)
143832852,-15.8034598,-47.8880927,3,0.0034507534133703505,34283.61072611809,34288.51849937439,,POINT (-47.8880927 -15.8034598)
143837224,-15.7981491,-47.9138058,3,-0.0014759610961451132,34283.61072611809,34288.51849937439,,POINT (-47.9138058 -15.7981491)
143837314,-15.7862739,-47.9098095,3,-0.0013973637185109146,34283.61072611809,34288.51849937439,traffic_signals,POINT (-47.9098095 -15.7862739)
249729708,-15.7714499,-47.8634754,3,-0.001926782273603017,34283.61072611809,34288.51849937439,,POINT (-47.8634754 -15.7714499)
251971381,-15.7857546,-47.8877306,3,-0.001211063403856177,34283.61072611809,34288.51849937439,,POINT (-47.8877306 -15.7857546)
251971513,-15.785592,-47.8878835,3,-0.0017552742338458817,34283.61072611809,34288.51849937439,,POINT (-47.8878835 -15.785592)
251971515,-15.7855296,-47.8877123,4,-0.0005709475067304457,34283.61072611809,34288.51849937439,,POINT (-47.8877123 -15.7855296)
251971516,-15.7855941,-47.887174,3,-0.0016794753830774811,34283.61072611809,34288.51849937439,,POINT (-47.887174 -15.7855941)
251971518,-15.7859701,-47.8814301,3,-0.0001228889858984474,34283.61072611809,34288.51849937439,,POINT (-47.8814301 -15.7859701)
251972260,-15.7873485,-47.8972574,3,-0.0007149009395895314,34283.61072611809,34288.51849937439,,POINT (-47.8972574 -15.7873485)
251972552,-15.7854729,-47.8914035,3,-0.0005644845691540884,34283.61072611809,34288.51849937439,,POINT (-47.8914035 -15.7854729)
251972922,-15.7752404,-47.8916106,3,-0.0009011191132857889,34283.61072611809,34288.51849937439,,POINT (-47.8916106 -15.7752404)
255556756,-15.7955092,-47.8907749,4,-0.0012561759055450608,34283.61072611809,34288.51849937439,traffic_signals,POINT (-47.8907749 -15.7955092)
255556757,-15.7954476,-47.890937,4,-0.0012881653757610264,34283.61072611809,34288.51849937439,traffic_signals,POINT (-47.890937 -15.7954476)
255556761,-15.7911741,-47.8971572,3,-0.0009786731698145394,34283.61072611809,34288.51849937439,,POINT (-47.8971572 -15.7911741)
255556762,-15.795598,-47.8908117,4,-0.0015956325533983346,34283.61072611809,34288.51849937439,traffic_signals,POINT (-47.8908117 -15.795598)
255556763,-15.7955359,-47.8909708,4,-0.0017383611783216148,34283.61072611809,34288.51849937439,traffic_signals,POINT (-47.8909708 -15.7955359)
255556764,-15.790818,-47.8984805,3,0.0001309847174977958,34283.61072611809,34288.51849937439,,POINT (-47.8984805 -15.790818)
255556785,-15.7944474,-47.8966302,3,-0.0011335188829755746,34283.61072611809,34288.51849937439,,POINT (-47.8966302 -15.7944474)
255556795,-15.797338,-47.8964384,3,-0.001686207987245031,34283.61072611809,34288.51849937439,,POINT (-47.8964384 -15.797338)
255556797,-15.7975555,-47.8966308,3,-0.0016357306765169435,34283.61072611809,34288.51849937439,,POINT (-47.8966308 -15.7975555)
255556801,-15.7939702,-47.89367,4,-0.0013512782273666472,34283.61072611809,34288.51849937439,,POINT (-47.89367 -15.7939702)
255556803,-15.7950044,-47.8941476,3,-0.0014648578927033652,34283.61072611809,34288.51849937439,,POINT (-47.8941476 -15.7950044)
255556806,-15.7946271,-47.8947112,3,-0.0009858030022415222,34283.61072611809,34288.51849937439,,POINT (-47.8947112 -15.7946271)
255556807,-15.7963844,-47.8958108,3,-0.0008358416453739454,34283.61072611809,34288.51849937439,,POINT (-47.8958108 -15.7963844)
255556814,-15.7967896,-47.8950973,3,-0.00039413688777656587,34283.61072611809,34288.51849937439,,POINT (-47.8950973 -15.7967896)
255556815,-15.7961188,-47.8946786,3,-0.0002830187155443136,34283.61072611809,34288.51849937439,,POINT (-47.8946786 -15.7961188)
255556824,-15.79736,-47.8917793,4,-0.001662628213413535,34283.61072611809,34288.51849937439,traffic_signals,POINT (-47.8917793 -15.79736)
255556827,-15.7956466,-47.894413,3,-0.0015202822670411864,34283.61072611809,34288.51849937439,,POINT (-47.894413 -15.7956466)
255556831,-15.7959472,-47.894338,3,-0.0018169823557401415,34283.61072611809,34288.51849937439,,POINT (-47.894338 -15.7959472)
255556858,-15.7949295,-47.8917708,3,-0.0015706113819844646,34283.61072611809,34288.51849937439,,POINT (-47.8917708 -15.7949295)
255556859,-15.7929427,-47.8903927,3,-0.001683658442719412,34283.61072611809,34288.51849937439,,POINT (-47.8903927 -15.7929427)
255556864,-15.7916464,-47.8952692,3,-0.0011924136629893473,34283.61072611809,34288.51849937439,,POINT (-47.8952692 -15.7916464)
255556867,-15.7885071,-47.8941192,3,-0.0012481186868218666,34283.61072611809,34288.51849937439,,POINT (-47.8941192 -15.7885071)
255556868,-15.7899656,-47.8913366,3,-0.0010971642703747398,34283.61072611809,34288.51849937439,,POINT (-47.8913366 -15.7899656)
255556877,-15.7944498,-47.8846675,3,-0.00021015648104071954,34283.61072611809,34288.51849937439,,POINT (-47.8846675 -15.7944498)
255556886,-15.7975144,-47.891656,4,-0.0016307750568592858,34283.61072611809,34288.51849937439,traffic_signals,POINT (-47.891656 -15.7975144)
255556887,-15.7977132,-47.8917603,4,-0.0012237704170731194,34283.61072611809,34288.51849937439,traffic_signals,POINT (-47.8917603 -15.7977132)
255556889,-15.7987026,-47.8894298,3,-0.001800538612697029,34283.61072611809,34288.51849937439,,POINT (-47.8894298 -15.7987026)
255556927,-15.7995214,-47.8928932,4,-0.0012904478886303953,34283.61072611809,34288.51849937439,,POINT (-47.8928932 -15.7995214)
255556949,-15.7997485,-47.8933063,3,-0.001607379157860362,34283.61072611809,34288.51849937439,,POINT (-47.8933063 -15.7997485)
255556957,-15.7998813,-47.8934128,4,-0.0016416567957785908,34283.61072611809,34288.51849937439,,POINT (-47.8934128 -15.7998813)
255556969,-15.7980568,-47.8956223,4,-0.0006452678354563562,34283.61072611809,34288.51849937439,,POINT (-47.8956223 -15.7980568)
255556971,-15.7983117,-47.8955359,4,-0.0009472882532050492,34283.61072611809,34288.51849937439,,POINT (-47.8955359 -15.7983117)
255556973,-15.8042477,-47.9006634,3,-1.4148455337614504e-05,34283.61072611809,34288.51849937439,,POINT (-47.9006634 -15.8042477)
255556977,-15.8013733,-47.8945461,4,-0.0011936382011691919,34283.61072611809,34288.51849937439,,POINT (-47.8945461 -15.8013733)
255556979,-15.7997344,-47.8965914,4,-0.0005776502868770494,34283.61072611809,34288.51849937439,,POINT (-47.8965914 -15.7997344)
255556981,-15.7989543,-47.8975153,3,-0.0018895591101778563,34283.61072611809,34288.51849937439,,POINT (-47.8975153 -15.7989543)
255556982,-15.798822,-47.8975958,3,-0.0017470298719482818,34283.61072611809,34288.51849937439,,POINT (-47.8975958 -15.798822)
255556984,-15.8015639,-47.8947098,4,-0.0016318091856706368,34283.61072611809,34288.51849937439,,POINT (-47.8947098 -15.8015639)
255556986,-15.7990679,-47.8976212,3,-0.0018230452022361986,34283.61072611809,34288.51849937439,,POINT (-47.8976212 -15.7990679)
255556990,-15.7990188,-47.897754,3,-0.0012962517408325162,34283.61072611809,34288.51849937439,,POINT (-47.897754 -15.7990188)
255556998,-15.8015232,-47.8999785,3,-0.0018367660767338334,34283.61072611809,34288.51849937439,,POINT (-47.8999785 -15.8015232)
255557004,-15.8028358,-47.9012198,3,-0.0018373767022763503,34283.61072611809,34288.51849937439,,POINT (-47.9012198 -15.8028358)
255557006,-15.8032305,-47.9011526,3,-0.0016429714328004459,34283.61072611809,34288.51849937439,,POINT (-47.9011526 -15.8032305)
255557013,-15.8009355,-47.8952925,3,-0.0018134140111541039,34283.61072611809,34288.51849937439,,POINT (-47.8952925 -15.8009355)
255557020,-15.7999837,-47.8964664,3,-0.0018790052180144626,34283.61072611809,34288.51849937439,,POINT (-47.8964664 -15.7999837)
255557032,-15.8004524,-47.8958838,3,-0.001834864296887201,34283.61072611809,34288.51849937439,,POINT (-47.8958838 -15.8004524)
255557060,-15.8042152,-47.9007599,3,-0.0016541457214646618,34283.61072611809,34288.51849937439,,POINT (-47.9007599 -15.8042152)
255557067,-15.8054379,-47.8993733,3,-0.0018096943813863985,34283.61072611809,34288.51849937439,,POINT (-47.8993733 -15.8054379)
279197534,-15.8045764,-47.907015,3,-0.0011146442613580252,34283.61072611809,34288.51849937439,,POINT (-47.907015 -15.8045764)
279197536,-15.8045122,-47.907822,3,-0.0005411035533544604,34283.61072611809,34288.51849937439,,POINT (-47.907822 -15.8045122)
279197537,-15.8042353,-47.9085114,3,-0.0018870584027058028,34283.61072611809,34288.51849937439,,POINT (-47.9085114 -15.8042353)
279197554,-15.8104677,-47.9151297,3,-0.0018480175596433343,34283.61072611809,34288.51849937439,,POINT (-47.9151297 -15.8104677)
281095435,-15.8208022,-47.8831561,3,-0.001926782273603017,34283.61072611809,34288.51849937439,,POINT (-47.8831561 -15.8208022)
281095442,-15.8206771,-47.8846876,3,-0.001926782273603017,34283.61072611809,34288.51849937439,,POINT (-47.8846876 -15.8206771)
281096791,-15.8206487,-47.8877145,3,-0.001926782273603017,34283.61072611809,34288.51849937439,,POINT (-47.8877145 -15.8206487)
281097109,-15.8180332,-47.8845006,3,-0.0019212108627820455,34283.61072611809,34288.51849937439,,POINT (-47.8845006 -15.8180332)
281097386,-15.8197899,-47.8868127,3,-0.0019212108627820455,34283.61072611809,34288.51849937439,,POINT (-47.8868127 -15.8197899)
281097929,-15.8195683,-47.8861161,3,-0.001886799748456151,34283.61072611809,34288.51849937439,,POINT (-47.8861161 -15.8195683)
289431737,-15.8151877,-47.8709476,3,-0.0015057530533596312,34283.61072611809,34288.51849937439,,POINT (-47.8709476 -15.8151877)
290841042,-15.7829135,-47.8730321,3,-0.0016962488726428868,34283.61072611809,34288.51849937439,,POINT (-47.8730321 -15.7829135)
306634177,-15.7943003,-47.895049,3,-0.0015844117222984899,34283.61072611809,34288.51849937439,,POINT (-47.895049 -15.7943003)
306636355,-15.8013166,-47.8902933,3,-0.0016378820971089149,34283.61072611809,34288.51849937439,,POINT (-47.8902933 -15.8013166)
306636357,-15.8012574,-47.8902431,3,-0.00043563585419968367,34283.61072611809,34288.51849937439,,POINT (-47.8902431 -15.8012574)
306636478,-15.8023828,-47.8886297,4,0.0008964857263053749,34283.61072611809,34288.51849937439,,POINT (-47.8886297 -15.8023828)
306638529,-15.8059873,-47.8987383,4,-0.0015917291457892015,34283.61072611809,34288.51849937439,,POINT (-47.8987383 -15.8059873)
306638887,-15.8043736,-47.9007944,3,-0.001655710526273207,34283.61072611809,34288.51849937439,,POINT (-47.9007944 -15.8043736)
306639094,-15.8049381,-47.8999337,3,-0.0017704877983542998,34283.61072611809,34288.51849937439,,POINT (-47.8999337 -15.8049381)
