osmid,y,x,street_count,vul,time-vul,time-all,highway,ref,geometry
35574856,-22.9237464,-43.1775684,3,-0.0020559223971878854,1489.2326745986938,1492.7877390384674,,,POINT (-43.1775684 -22.9237464)
35574857,-22.9249087,-43.179602,3,-0.0022805017103763644,1489.2326745986938,1492.7877390384674,,,POINT (-43.179602 -22.9249087)
35574866,-22.9240681,-43.181524,4,-0.0022805017103763644,1489.2326745986938,1492.7877390384674,,,POINT (-43.181524 -22.9240681)
35576991,-22.9245362,-43.1768694,3,-0.0008503268554724612,1489.2326745986938,1492.7877390384674,,,POINT (-43.1768694 -22.9245362)
35577095,-22.921972,-43.1770849,4,-0.0003721220290871076,1489.2326745986938,1492.7877390384674,,,POINT (-43.1770849 -22.921972)
35577097,-22.9235834,-43.1774062,3,-0.0019990071705665528,1489.2326745986938,1492.7877390384674,,,POINT (-43.1774062 -22.9235834)
35577403,-22.9254268,-43.1731026,4,-0.0021286994336817125,1489.2326745986938,1492.7877390384674,,,POINT (-43.1731026 -22.9254268)
146181112,-22.918872,-43.1740796,3,-0.0002779739413827061,1489.2326745986938,1492.7877390384674,,,POINT (-43.1740796 -22.918872)
146181676,-22.9120813,-43.1721014,3,-0.00011789841117994425,1489.2326745986938,1492.7877390384674,,,POINT (-43.1721014 -22.9120813)
146187485,-22.9189564,-43.1745579,3,-0.0006732796525805605,1489.2326745986938,1492.7877390384674,,,POINT (-43.1745579 -22.9189564)
146187494,-22.9233682,-43.17124,3,-0.0007987758682427108,1489.2326745986938,1492.7877390384674,,,POINT (-43.17124 -22.9233682)
146187499,-22.9296424,-43.1728417,1,-0.0022805017103763644,1489.2326745986938,1492.7877390384674,,,POINT (-43.1728417 -22.9296424)
146422286,-22.9068053,-43.1957247,3,-0.001882553594054751,1489.2326745986938,1492.7877390384674,,,POINT (-43.1957247 -22.9068053)
147443974,-22.9304822,-43.1861643,1,-0.0004978887965138254,1489.2326745986938,1492.7877390384674,,,POINT (-43.1861643 -22.9304822)
148434691,-22.9011273,-43.1791939,5,0.0009552764371637814,1489.2326745986938,1492.7877390384674,,,POINT (-43.1791939 -22.9011273)
148442381,-22.9067893,-43.1966936,3,-0.0016542847012921056,1489.2326745986938,1492.7877390384674,,,POINT (-43.1966936 -22.9067893)
148446284,-22.9070934,-43.1965696,3,-0.0021698684116988345,1489.2326745986938,1492.7877390384674,,,POINT (-43.1965696 -22.9070934)
148448813,-22.907241,-43.1980771,3,-0.001707597592208475,1489.2326745986938,1492.7877390384674,,,POINT (-43.1980771 -22.907241)
148449036,-22.9040915,-43.1875968,3,-0.0018940727404801105,1489.2326745986938,1492.7877390384674,,,POINT (-43.1875968 -22.9040915)
148450225,-22.9038796,-43.1863939,3,-0.0007032142655155112,1489.2326745986938,1492.7877390384674,traffic_signals,,POINT (-43.1863939 -22.9038796)
148453426,-22.9063018,-43.195555,3,0.0027203273245338163,1489.2326745986938,1492.7877390384674,,,POINT (-43.195555 -22.9063018)
148454300,-22.9028467,-43.1842005,3,-0.0006467669272002206,1489.2326745986938,1492.7877390384674,crossing,,POINT (-43.1842005 -22.9028467)
148456112,-22.9030033,-43.1852157,3,-0.0021562835169006284,1489.2326745986938,1492.7877390384674,,,POINT (-43.1852157 -22.9030033)
148456212,-22.9080703,-43.2010545,3,-0.0022805017103763644,1489.2326745986938,1492.7877390384674,,,POINT (-43.2010545 -22.9080703)
153834344,-22.9203625,-43.1938876,3,0.0021665591090082688,1489.2326745986938,1492.7877390384674,,,POINT (-43.1938876 -22.9203625)
153834358,-22.9108955,-43.1960924,3,0.0018991522200220259,1489.2326745986938,1492.7877390384674,,,POINT (-43.1960924 -22.9108955)
153837668,-22.9186876,-43.1945997,3,0.00039988695261680034,1489.2326745986938,1492.7877390384674,,,POINT (-43.1945997 -22.9186876)
153837674,-22.9198993,-43.1943154,3,0.001412024316120937,1489.2326745986938,1492.7877390384674,,,POINT (-43.1943154 -22.9198993)
161889868,-22.9065846,-43.1977033,3,0.0028119466623127013,1489.2326745986938,1492.7877390384674,,,POINT (-43.1977033 -22.9065846)
161891241,-22.906573,-43.1977882,3,0.006423945664611147,1489.2326745986938,1492.7877390384674,,,POINT (-43.1977882 -22.906573)
161894279,-22.9070753,-43.1979816,3,-0.0019128798463913814,1489.2326745986938,1492.7877390384674,,,POINT (-43.1979816 -22.9070753)
161899430,-22.9058053,-43.1978448,3,-0.0011237759826898434,1489.2326745986938,1492.7877390384674,,,POINT (-43.1978448 -22.9058053)
