osmid,y,x,street_count,vul,time-vul,time-all,highway,ref,geometry
35574856,-22.9237464,-43.1775684,3,-0.0020120088550593363,3234.1393003463745,3238.4844794273376,,,POINT (-43.1775684 -22.9237464)
35574857,-22.9249087,-43.179602,3,-0.000922122539422909,3234.1393003463745,3238.4844794273376,,,POINT (-43.179602 -22.9249087)
35574866,-22.9240681,-43.181524,4,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.181524 -22.9240681)
35576986,-22.9297715,-43.1775398,4,-0.002187028878730579,3234.1393003463745,3238.4844794273376,,,POINT (-43.1775398 -22.9297715)
35576987,-22.9282845,-43.1770447,3,-0.00218896470056323,3234.1393003463745,3238.4844794273376,,,POINT (-43.1770447 -22.9282845)
35576991,-22.9245362,-43.1768694,3,-0.0018024749960024015,3234.1393003463745,3238.4844794273376,,,POINT (-43.1768694 -22.9245362)
35577095,-22.921972,-43.1770849,4,-0.0008550145255565744,3234.1393003463745,3238.4844794273376,,,POINT (-43.1770849 -22.921972)
35577097,-22.9235834,-43.1774062,3,-0.0020067329733102716,3234.1393003463745,3238.4844794273376,,,POINT (-43.1774062 -22.9235834)
35577403,-22.9254268,-43.1731026,4,-0.0014291687223772014,3234.1393003463745,3238.4844794273376,,,POINT (-43.1731026 -22.9254268)
35577404,-22.9259998,-43.1793536,3,-0.0008953804686223369,3234.1393003463745,3238.4844794273376,,,POINT (-43.1793536 -22.9259998)
35577694,-22.9268376,-43.1793384,3,-0.0016920467626733372,3234.1393003463745,3238.4844794273376,,,POINT (-43.1793384 -22.9268376)
35577987,-22.9253226,-43.1785296,3,-0.002209226689254921,3234.1393003463745,3238.4844794273376,,,POINT (-43.1785296 -22.9253226)
38627252,-22.9282786,-43.179339,3,-0.002163585921852638,3234.1393003463745,3238.4844794273376,,,POINT (-43.179339 -22.9282786)
38627253,-22.9288376,-43.1772102,3,-0.0017057938779728066,3234.1393003463745,3238.4844794273376,,,POINT (-43.1772102 -22.9288376)
38630620,-22.9306796,-43.1791728,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.1791728 -22.9306796)
146181091,-22.93465,-43.173465,1,-0.0009885667268885725,3234.1393003463745,3238.4844794273376,,,POINT (-43.173465 -22.93465)
146181112,-22.918872,-43.1740796,3,-0.00029771614036630425,3234.1393003463745,3238.4844794273376,,,POINT (-43.1740796 -22.918872)
146181676,-22.9120813,-43.1721014,3,-6.617936407184077e-05,3234.1393003463745,3238.4844794273376,,,POINT (-43.1721014 -22.9120813)
146187485,-22.9189564,-43.1745579,3,-0.0009658948467544635,3234.1393003463745,3238.4844794273376,,,POINT (-43.1745579 -22.9189564)
146187494,-22.9233682,-43.17124,3,-0.0010255261792417578,3234.1393003463745,3238.4844794273376,,,POINT (-43.17124 -22.9233682)
146422286,-22.9068053,-43.1957247,3,-0.0019921683412307666,3234.1393003463745,3238.4844794273376,,,POINT (-43.1957247 -22.9068053)
148431540,-22.9092292,-43.2026975,3,-0.0020700629628659334,3234.1393003463745,3238.4844794273376,,,POINT (-43.2026975 -22.9092292)
148434691,-22.9011273,-43.1791939,5,0.0002330309201147819,3234.1393003463745,3238.4844794273376,,,POINT (-43.1791939 -22.9011273)
148442381,-22.9067893,-43.1966936,3,-0.0014644678787710953,3234.1393003463745,3238.4844794273376,,,POINT (-43.1966936 -22.9067893)
148442526,-22.9093233,-43.203446,3,-0.0018506951920338637,3234.1393003463745,3238.4844794273376,,,POINT (-43.203446 -22.9093233)
148446284,-22.9070934,-43.1965696,3,-0.0021969831338251047,3234.1393003463745,3238.4844794273376,,,POINT (-43.1965696 -22.9070934)
148448813,-22.907241,-43.1980771,3,-0.0014099133967477502,3234.1393003463745,3238.4844794273376,,,POINT (-43.1980771 -22.907241)
148449036,-22.9040915,-43.1875968,3,-0.0020049979567534214,3234.1393003463745,3238.4844794273376,,,POINT (-43.1875968 -22.9040915)
148450225,-22.9038796,-43.1863939,3,-0.000965913440136322,3234.1393003463745,3238.4844794273376,traffic_signals,,POINT (-43.1863939 -22.9038796)
148453426,-22.9063018,-43.195555,3,0.0021286747380651516,3234.1393003463745,3238.4844794273376,,,POINT (-43.195555 -22.9063018)
148454300,-22.9028467,-43.1842005,3,-0.0007413102889679989,3234.1393003463745,3238.4844794273376,crossing,,POINT (-43.1842005 -22.9028467)
148456112,-22.9030033,-43.1852157,3,-0.002191822935755505,3234.1393003463745,3238.4844794273376,,,POINT (-43.1852157 -22.9030033)
148456212,-22.9080703,-43.2010545,3,0.0014204774186886337,3234.1393003463745,3238.4844794273376,,,POINT (-43.2010545 -22.9080703)
148458099,-22.9084336,-43.2017672,3,-0.000938045855160917,3234.1393003463745,3238.4844794273376,,,POINT (-43.2017672 -22.9084336)
151037446,-22.9275686,-43.176794,4,-0.0019700139961895194,3234.1393003463745,3238.4844794273376,,,POINT (-43.176794 -22.9275686)
151037455,-22.9257304,-43.1765909,4,-0.0013662030796177576,3234.1393003463745,3238.4844794273376,,,POINT (-43.1765909 -22.9257304)
151037474,-22.9267749,-43.1765814,3,-0.0020980155186059567,3234.1393003463745,3238.4844794273376,,,POINT (-43.1765814 -22.9267749)
153834344,-22.9203625,-43.1938876,3,0.0017646853961257017,3234.1393003463745,3238.4844794273376,,,POINT (-43.1938876 -22.9203625)
153834358,-22.9108955,-43.1960924,3,0.002240950136064128,3234.1393003463745,3238.4844794273376,,,POINT (-43.1960924 -22.9108955)
153837668,-22.9186876,-43.1945997,3,-0.000128085934885599,3234.1393003463745,3238.4844794273376,,,POINT (-43.1945997 -22.9186876)
153837674,-22.9198993,-43.1943154,3,0.0007816437751362927,3234.1393003463745,3238.4844794273376,,,POINT (-43.1943154 -22.9198993)
161889868,-22.9065846,-43.1977033,3,0.006400999557473345,3234.1393003463745,3238.4844794273376,,,POINT (-43.1977033 -22.9065846)
161891241,-22.906573,-43.1977882,3,0.005707663022776144,3234.1393003463745,3238.4844794273376,,,POINT (-43.1977882 -22.906573)
161894279,-22.9070753,-43.1979816,3,-0.0005226738179719637,3234.1393003463745,3238.4844794273376,,,POINT (-43.1979816 -22.9070753)
161899430,-22.9058053,-43.1978448,3,-0.001312018556584122,3234.1393003463745,3238.4844794273376,,,POINT (-43.1978448 -22.9058053)
161899433,-22.9063052,-43.1981618,3,-0.000614921169434958,3234.1393003463745,3238.4844794273376,,,POINT (-43.1981618 -22.9063052)
173782514,-22.9099776,-43.1682323,3,-0.0008884316422549212,3234.1393003463745,3238.4844794273376,,,POINT (-43.1682323 -22.9099776)
186052085,-22.9195868,-43.1940874,3,-0.002014233005965879,3234.1393003463745,3238.4844794273376,,,POINT (-43.1940874 -22.9195868)
186052086,-22.9192259,-43.19422,3,-0.0015433512494211713,3234.1393003463745,3238.4844794273376,,,POINT (-43.19422 -22.9192259)
186054669,-22.9131659,-43.1946964,3,-0.0010491664803871446,3234.1393003463745,3238.4844794273376,,,POINT (-43.1946964 -22.9131659)
186056246,-22.9167025,-43.1939681,3,-0.0008279548800951947,3234.1393003463745,3238.4844794273376,,,POINT (-43.1939681 -22.9167025)
186057341,-22.9150446,-43.1941684,3,-0.001173500142531615,3234.1393003463745,3238.4844794273376,,,POINT (-43.1941684 -22.9150446)
186064294,-22.9074308,-43.1990753,3,0.0003134307679720862,3234.1393003463745,3238.4844794273376,,,POINT (-43.1990753 -22.9074308)
186065049,-22.9060792,-43.1986938,3,-0.002014267185650367,3234.1393003463745,3238.4844794273376,,,POINT (-43.1986938 -22.9060792)
186075635,-22.8990267,-43.2005495,3,-0.0019889411233570305,3234.1393003463745,3238.4844794273376,,,POINT (-43.2005495 -22.8990267)
186075660,-22.8994637,-43.2013043,3,-8.548068998420999e-05,3234.1393003463745,3238.4844794273376,,,POINT (-43.2013043 -22.8994637)
186075663,-22.9003073,-43.2028613,3,-0.0010640888560311968,3234.1393003463745,3238.4844794273376,,,POINT (-43.2028613 -22.9003073)
186075672,-22.900281,-43.2050218,3,-0.002252335364789537,3234.1393003463745,3238.4844794273376,,,POINT (-43.2050218 -22.900281)
186084422,-22.9000423,-43.2065034,3,-0.0020846976978765013,3234.1393003463745,3238.4844794273376,,,POINT (-43.2065034 -22.9000423)
186084423,-22.8982833,-43.2022037,4,-0.001983863130933045,3234.1393003463745,3238.4844794273376,,,POINT (-43.2022037 -22.8982833)
186084424,-22.8982177,-43.202052,4,-0.0012316895110193087,3234.1393003463745,3238.4844794273376,,,POINT (-43.202052 -22.8982177)
186084425,-22.8975455,-43.2003821,3,-0.0019666457706504965,3234.1393003463745,3238.4844794273376,,,POINT (-43.2003821 -22.8975455)
186089741,-22.8970719,-43.2025976,4,-0.0010291857723947035,3234.1393003463745,3238.4844794273376,,,POINT (-43.2025976 -22.8970719)
186089742,-22.8971368,-43.2027569,4,-0.0019649046149932026,3234.1393003463745,3238.4844794273376,,,POINT (-43.2027569 -22.8971368)
186094740,-22.8983774,-43.2057801,4,-0.0015027383392128286,3234.1393003463745,3238.4844794273376,,,POINT (-43.2057801 -22.8983774)
186094744,-22.8995275,-43.2052341,4,-0.0015354804366864213,3234.1393003463745,3238.4844794273376,,,POINT (-43.2052341 -22.8995275)
186102443,-22.9041777,-43.2064826,3,-0.0017671879048342266,3234.1393003463745,3238.4844794273376,,,POINT (-43.2064826 -22.9041777)
186102444,-22.9036802,-43.2061211,3,-0.0013999374758779373,3234.1393003463745,3238.4844794273376,,,POINT (-43.2061211 -22.9036802)
186102553,-22.898728,-43.2033037,3,-0.001079825508068614,3234.1393003463745,3238.4844794273376,,,POINT (-43.2033037 -22.898728)
186103902,-22.9000824,-43.2024175,3,0.0016054410825781303,3234.1393003463745,3238.4844794273376,,,POINT (-43.2024175 -22.9000824)
186136533,-22.9099452,-43.2068505,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2068505 -22.9099452)
186156900,-22.9118985,-43.2095457,3,-0.001052022616736482,3234.1393003463745,3238.4844794273376,,,POINT (-43.2095457 -22.9118985)
186159388,-22.9108572,-43.206962,3,-0.0004549135977398761,3234.1393003463745,3238.4844794273376,,,POINT (-43.206962 -22.9108572)
186160326,-22.9105557,-43.2068763,3,-0.0005118663182402561,3234.1393003463745,3238.4844794273376,,,POINT (-43.2068763 -22.9105557)
186735277,-22.9012363,-43.2013012,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2013012 -22.9012363)
186735428,-22.9003999,-43.2041151,3,-0.0019596203709191166,3234.1393003463745,3238.4844794273376,,,POINT (-43.2041151 -22.9003999)
186736574,-22.9013905,-43.2042183,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2042183 -22.9013905)
186736576,-22.9024773,-43.2038058,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2038058 -22.9024773)
186737693,-22.9011325,-43.2038447,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2038447 -22.9011325)
186740030,-22.9014389,-43.20292,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.20292 -22.9014389)
186740195,-22.901318,-43.2020936,1,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2020936 -22.901318)
186746159,-22.9009734,-43.2041835,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2041835 -22.9009734)
186753631,-22.9024506,-43.199759,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.199759 -22.9024506)
186753635,-22.9045745,-43.198838,1,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.198838 -22.9045745)
186777442,-22.9013709,-43.1895733,4,-0.0018503905830603287,3234.1393003463745,3238.4844794273376,,,POINT (-43.1895733 -22.9013709)
186777443,-22.9003054,-43.1879269,4,-0.0018684265061383464,3234.1393003463745,3238.4844794273376,,,POINT (-43.1879269 -22.9003054)
186777444,-22.8998908,-43.1873162,4,-0.0005377339183209382,3234.1393003463745,3238.4844794273376,,,POINT (-43.1873162 -22.8998908)
186778771,-22.9037984,-43.197349,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.197349 -22.9037984)
186779728,-22.9048448,-43.2015145,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2015145 -22.9048448)
186779730,-22.9050461,-43.2019624,4,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2019624 -22.9050461)
186780513,-22.9056231,-43.2017049,1,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2017049 -22.9056231)
186782145,-22.9030374,-43.2020254,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2020254 -22.9030374)
186782632,-22.9032483,-43.1996063,1,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.1996063 -22.9032483)
186782633,-22.9031691,-43.1992901,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.1992901 -22.9031691)
186783046,-22.903535,-43.1998149,1,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.1998149 -22.903535)
186783047,-22.9033623,-43.1992024,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.1992024 -22.9033623)
186783350,-22.9038314,-43.199927,1,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.199927 -22.9038314)
186783351,-22.9036242,-43.199122,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.199122 -22.9036242)
186783724,-22.9043463,-43.200748,1,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.200748 -22.9043463)
186783725,-22.9039417,-43.1990173,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.1990173 -22.9039417)
186785691,-22.9039082,-43.2046761,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2046761 -22.9039082)
186785692,-22.9046599,-43.2045662,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2045662 -22.9046599)
186785698,-22.9054211,-43.2054801,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2054801 -22.9054211)
186799280,-22.903518,-43.2038641,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2038641 -22.903518)
186799888,-22.902232,-43.2018431,1,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2018431 -22.902232)
186800082,-22.9031678,-43.2031231,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2031231 -22.9031678)
186800208,-22.903455,-43.2029636,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2029636 -22.903455)
186801567,-22.9056354,-43.2047211,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2047211 -22.9056354)
186801572,-22.9056127,-43.2054506,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2054506 -22.9056127)
186818274,-22.9035452,-43.203101,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.203101 -22.9035452)
186822531,-22.9064035,-43.2063014,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2063014 -22.9064035)
186822541,-22.9060313,-43.2040821,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2040821 -22.9060313)
186822547,-22.9050307,-43.2033619,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2033619 -22.9050307)
187264739,-22.9058892,-43.202668,1,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.202668 -22.9058892)
187264741,-22.9055181,-43.2028898,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.2028898 -22.9055181)
218173678,-22.9271878,-43.1793422,3,-0.0020768459203240122,3234.1393003463745,3238.4844794273376,,,POINT (-43.1793422 -22.9271878)
218183517,-22.9285835,-43.1836379,1,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.1836379 -22.9285835)
218183535,-22.9273974,-43.1822678,3,-0.002280501710376216,3234.1393003463745,3238.4844794273376,,,POINT (-43.1822678 -22.9273974)
218191110,-22.9220115,-43.176928,3,-0.0018542680607807043,3234.1393003463745,3238.4844794273376,,,POINT (-43.176928 -22.9220115)
218193096,-22.922308,-43.1801373,3,-0.0006811528568258176,3234.1393003463745,3238.4844794273376,,,POINT (-43.1801373 -22.922308)
218195196,-22.9210901,-43.1803814,4,-0.0017832271179599516,3234.1393003463745,3238.4844794273376,,,POINT (-43.1803814 -22.9210901)
218196018,-22.921788,-43.1802795,3,-0.0016162775720809654,3234.1393003463745,3238.4844794273376,,,POINT (-43.1802795 -22.921788)
218197545,-22.9205095,-43.1767309,4,0.001297375442439661,3234.1393003463745,3238.4844794273376,,,POINT (-43.1767309 -22.9205095)
218215313,-22.917161,-43.1771842,3,-0.0022052744050977215,3234.1393003463745,3238.4844794273376,,,POINT (-43.1771842 -22.917161)
218215314,-22.9192286,-43.1770983,3,-0.0017120373551960946,3234.1393003463745,3238.4844794273376,,,POINT (-43.1770983 -22.9192286)
218216371,-22.9143513,-43.1781251,3,-0.0019289919677142303,3234.1393003463745,3238.4844794273376,,,POINT (-43.1781251 -22.9143513)
218219903,-22.9148917,-43.1748761,4,-0.0008135700138407548,3234.1393003463745,3238.4844794273376,,,POINT (-43.1748761 -22.9148917)
218223703,-22.9122899,-43.1734613,3,-0.0020841022768826674,3234.1393003463745,3238.4844794273376,,,POINT (-43.1734613 -22.9122899)
218234001,-22.9215651,-43.1731778,3,-0.0010983179785304328,3234.1393003463745,3238.4844794273376,,,POINT (-43.1731778 -22.9215651)
218234013,-22.9254291,-43.1729114,4,-0.0010523203939156237,3234.1393003463745,3238.4844794273376,,,POINT (-43.1729114 -22.9254291)
