osmid,y,x,street_count,vul,time-vul,time-all,highway,ref,geometry
35574856,-22.9237464,-43.1775684,3,-0.0019787107836844752,4559.417425632477,4563.8650159835815,,,POINT (-43.1775684 -22.9237464)
35574857,-22.9249087,-43.179602,3,0.00029718617045882637,4559.417425632477,4563.8650159835815,,,POINT (-43.179602 -22.9249087)
35574866,-22.9240681,-43.181524,4,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.181524 -22.9240681)
35576984,-22.931183,-43.1776484,4,-0.0017932973022374025,4559.417425632477,4563.8650159835815,,,POINT (-43.1776484 -22.931183)
35576986,-22.9297715,-43.1775398,4,-0.001961307323010485,4559.417425632477,4563.8650159835815,,,POINT (-43.1775398 -22.9297715)
35576987,-22.9282845,-43.1770447,3,-0.0021886372984023994,4559.417425632477,4563.8650159835815,,,POINT (-43.1770447 -22.9282845)
35576991,-22.9245362,-43.1768694,3,-0.001847003821243773,4559.417425632477,4563.8650159835815,,,POINT (-43.1768694 -22.9245362)
35577095,-22.921972,-43.1770849,4,-0.0010109943723436874,4559.417425632477,4563.8650159835815,,,POINT (-43.1770849 -22.921972)
35577097,-22.9235834,-43.1774062,3,-0.0019953648480941794,4559.417425632477,4563.8650159835815,,,POINT (-43.1774062 -22.9235834)
35577403,-22.9254268,-43.1731026,4,-0.0014932526404916266,4559.417425632477,4563.8650159835815,,,POINT (-43.1731026 -22.9254268)
35577404,-22.9259998,-43.1793536,3,0.000359189882166195,4559.417425632477,4563.8650159835815,,,POINT (-43.1793536 -22.9259998)
35577694,-22.9268376,-43.1793384,3,-0.0011907390391943582,4559.417425632477,4563.8650159835815,,,POINT (-43.1793384 -22.9268376)
35577987,-22.9253226,-43.1785296,3,-0.002208825044516136,4559.417425632477,4563.8650159835815,,,POINT (-43.1785296 -22.9253226)
38625846,-22.9314037,-43.1793514,4,-0.0021834149306187733,4559.417425632477,4563.8650159835815,,,POINT (-43.1793514 -22.9314037)
38627252,-22.9282786,-43.179339,3,-0.0015605422121341083,4559.417425632477,4563.8650159835815,,,POINT (-43.179339 -22.9282786)
38627253,-22.9288376,-43.1772102,3,-0.002040984766315411,4559.417425632477,4563.8650159835815,,,POINT (-43.1772102 -22.9288376)
38629315,-22.9317279,-43.1824425,3,-0.0010963935336290957,4559.417425632477,4563.8650159835815,,,POINT (-43.1824425 -22.9317279)
38630617,-22.9328757,-43.1788834,4,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.1788834 -22.9328757)
38630620,-22.9306796,-43.1791728,3,0.0005173884541229761,4559.417425632477,4563.8650159835815,,,POINT (-43.1791728 -22.9306796)
38632847,-22.932348,-43.1821891,3,-0.0014236939936289402,4559.417425632477,4563.8650159835815,,,POINT (-43.1821891 -22.932348)
38633632,-22.9322052,-43.1817724,3,-0.002197110777951287,4559.417425632477,4563.8650159835815,,,POINT (-43.1817724 -22.9322052)
38634881,-22.9324718,-43.1775474,3,-0.0013040756657339727,4559.417425632477,4563.8650159835815,,,POINT (-43.1775474 -22.9324718)
38639889,-22.9322863,-43.1775589,3,-0.00022725605410639144,4559.417425632477,4563.8650159835815,,,POINT (-43.1775589 -22.9322863)
38640564,-22.9311577,-43.1759642,3,-0.002181597253679235,4559.417425632477,4563.8650159835815,,,POINT (-43.1759642 -22.9311577)
38640567,-22.9300225,-43.1758047,3,-0.002023983932783594,4559.417425632477,4563.8650159835815,,,POINT (-43.1758047 -22.9300225)
38641800,-22.9333241,-43.1813083,3,-0.0014239625258194162,4559.417425632477,4563.8650159835815,,,POINT (-43.1813083 -22.9333241)
38648287,-22.9333906,-43.185601,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.185601 -22.9333906)
137797033,-22.9248387,-43.2087254,4,-0.0012551318427374487,4559.417425632477,4563.8650159835815,,,POINT (-43.2087254 -22.9248387)
137931513,-22.9332622,-43.2093089,3,-0.001354729342923554,4559.417425632477,4563.8650159835815,,,POINT (-43.2093089 -22.9332622)
146181086,-22.9363977,-43.1724613,3,-0.002166707206787962,4559.417425632477,4563.8650159835815,,,POINT (-43.1724613 -22.9363977)
146181112,-22.918872,-43.1740796,3,-0.00030173518868828914,4559.417425632477,4563.8650159835815,,,POINT (-43.1740796 -22.918872)
146181676,-22.9120813,-43.1721014,3,-1.3398688405956616e-05,4559.417425632477,4563.8650159835815,,,POINT (-43.1721014 -22.9120813)
146187485,-22.9189564,-43.1745579,3,-0.0011409425474283989,4559.417425632477,4563.8650159835815,,,POINT (-43.1745579 -22.9189564)
146187494,-22.9233682,-43.17124,3,-0.0022170158492573313,4559.417425632477,4563.8650159835815,,,POINT (-43.17124 -22.9233682)
146187509,-22.9366892,-43.1729136,3,-0.0022709031128526104,4559.417425632477,4563.8650159835815,,,POINT (-43.1729136 -22.9366892)
146413826,-22.910038,-43.2096567,3,-0.002037742542652041,4559.417425632477,4563.8650159835815,,,POINT (-43.2096567 -22.910038)
146422286,-22.9068053,-43.1957247,3,-0.002038280379189321,4559.417425632477,4563.8650159835815,,,POINT (-43.1957247 -22.9068053)
148431540,-22.9092292,-43.2026975,3,-0.002041013625632432,4559.417425632477,4563.8650159835815,,,POINT (-43.2026975 -22.9092292)
148434691,-22.9011273,-43.1791939,5,-7.383692717305013e-05,4559.417425632477,4563.8650159835815,,,POINT (-43.1791939 -22.9011273)
148442381,-22.9067893,-43.1966936,3,-0.0016323228004748941,4559.417425632477,4563.8650159835815,,,POINT (-43.1966936 -22.9067893)
148442526,-22.9093233,-43.203446,3,-0.001927881493511586,4559.417425632477,4563.8650159835815,,,POINT (-43.203446 -22.9093233)
148446284,-22.9070934,-43.1965696,3,-0.0022042121004875546,4559.417425632477,4563.8650159835815,,,POINT (-43.1965696 -22.9070934)
148448813,-22.907241,-43.1980771,3,-0.0015205696471989872,4559.417425632477,4563.8650159835815,,,POINT (-43.1980771 -22.907241)
148449036,-22.9040915,-43.1875968,3,-0.00204891667555182,4559.417425632477,4563.8650159835815,,,POINT (-43.1875968 -22.9040915)
148450225,-22.9038796,-43.1863939,3,-0.001119584960564963,4559.417425632477,4563.8650159835815,traffic_signals,,POINT (-43.1863939 -22.9038796)
148453426,-22.9063018,-43.195555,3,0.0018692286958719702,4559.417425632477,4563.8650159835815,,,POINT (-43.195555 -22.9063018)
148454300,-22.9028467,-43.1842005,3,-0.0008543794119905191,4559.417425632477,4563.8650159835815,crossing,,POINT (-43.1842005 -22.9028467)
148456112,-22.9030033,-43.1852157,3,-0.0022060105307121244,4559.417425632477,4563.8650159835815,,,POINT (-43.1852157 -22.9030033)
148456212,-22.9080703,-43.2010545,3,0.0032175457957150143,4559.417425632477,4563.8650159835815,,,POINT (-43.2010545 -22.9080703)
148458099,-22.9084336,-43.2017672,3,-0.001660953827785101,4559.417425632477,4563.8650159835815,,,POINT (-43.2017672 -22.9084336)
151037446,-22.9275686,-43.176794,4,-0.0019174828740380681,4559.417425632477,4563.8650159835815,,,POINT (-43.176794 -22.9275686)
151037455,-22.9257304,-43.1765909,4,-0.0014447390402004608,4559.417425632477,4563.8650159835815,,,POINT (-43.1765909 -22.9257304)
151037474,-22.9267749,-43.1765814,3,-0.00211871629573975,4559.417425632477,4563.8650159835815,,,POINT (-43.1765814 -22.9267749)
153834344,-22.9203625,-43.1938876,3,-0.00038723668662243654,4559.417425632477,4563.8650159835815,,,POINT (-43.1938876 -22.9203625)
153834358,-22.9108955,-43.1960924,3,0.0021649635538642745,4559.417425632477,4563.8650159835815,,,POINT (-43.1960924 -22.9108955)
153837668,-22.9186876,-43.1945997,3,-7.396857928936678e-05,4559.417425632477,4563.8650159835815,,,POINT (-43.1945997 -22.9186876)
153837674,-22.9198993,-43.1943154,3,-0.00018444355596595235,4559.417425632477,4563.8650159835815,,,POINT (-43.1943154 -22.9198993)
161889868,-22.9065846,-43.1977033,3,0.004999235134215819,4559.417425632477,4563.8650159835815,,,POINT (-43.1977033 -22.9065846)
161891241,-22.906573,-43.1977882,3,0.004882306426549584,4559.417425632477,4563.8650159835815,,,POINT (-43.1977882 -22.906573)
161894279,-22.9070753,-43.1979816,3,-0.0002746972048626168,4559.417425632477,4563.8650159835815,,,POINT (-43.1979816 -22.9070753)
161899430,-22.9058053,-43.1978448,3,-0.0014159503683074891,4559.417425632477,4563.8650159835815,,,POINT (-43.1978448 -22.9058053)
161899433,-22.9063052,-43.1981618,3,-0.00047669815133883595,4559.417425632477,4563.8650159835815,,,POINT (-43.1981618 -22.9063052)
173762882,-22.8993151,-43.2101216,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2101216 -22.8993151)
173764911,-22.9092142,-43.2092868,3,0.0037122682424750877,4559.417425632477,4563.8650159835815,,,POINT (-43.2092868 -22.9092142)
173764915,-22.9081097,-43.2094862,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2094862 -22.9081097)
173782514,-22.9099776,-43.1682323,3,-0.0010324811128904813,4559.417425632477,4563.8650159835815,,,POINT (-43.1682323 -22.9099776)
186052085,-22.9195868,-43.1940874,3,-0.0020370536126667203,4559.417425632477,4563.8650159835815,,,POINT (-43.1940874 -22.9195868)
186052086,-22.9192259,-43.19422,3,-0.0015968188954852498,4559.417425632477,4563.8650159835815,,,POINT (-43.19422 -22.9192259)
186054669,-22.9131659,-43.1946964,3,-0.0012169717294961903,4559.417425632477,4563.8650159835815,,,POINT (-43.1946964 -22.9131659)
186056246,-22.9167025,-43.1939681,3,-0.001030799793500304,4559.417425632477,4563.8650159835815,,,POINT (-43.1939681 -22.9167025)
186057341,-22.9150446,-43.1941684,3,-0.0013256886128402998,4559.417425632477,4563.8650159835815,,,POINT (-43.1941684 -22.9150446)
186064294,-22.9074308,-43.1990753,3,0.001721950283213174,4559.417425632477,4563.8650159835815,,,POINT (-43.1990753 -22.9074308)
186065049,-22.9060792,-43.1986938,3,-0.0018297411850311898,4559.417425632477,4563.8650159835815,,,POINT (-43.1986938 -22.9060792)
186075635,-22.8990267,-43.2005495,3,-0.002012269146235949,4559.417425632477,4563.8650159835815,,,POINT (-43.2005495 -22.8990267)
186075660,-22.8994637,-43.2013043,3,-0.0003830263987433532,4559.417425632477,4563.8650159835815,,,POINT (-43.2013043 -22.8994637)
186075663,-22.9003073,-43.2028613,3,-0.0014574459312164895,4559.417425632477,4563.8650159835815,,,POINT (-43.2028613 -22.9003073)
186075672,-22.900281,-43.2050218,3,-0.002254065213440732,4559.417425632477,4563.8650159835815,,,POINT (-43.2050218 -22.900281)
186084422,-22.9000423,-43.2065034,3,-0.0018957911129977966,4559.417425632477,4563.8650159835815,,,POINT (-43.2065034 -22.9000423)
186084423,-22.8982833,-43.2022037,4,-0.0020112886298999087,4559.417425632477,4563.8650159835815,,,POINT (-43.2022037 -22.8982833)
186084424,-22.8982177,-43.202052,4,-0.0014640677291600623,4559.417425632477,4563.8650159835815,,,POINT (-43.202052 -22.8982177)
186084425,-22.8975455,-43.2003821,3,-0.001999437995669537,4559.417425632477,4563.8650159835815,,,POINT (-43.2003821 -22.8975455)
186089741,-22.8970719,-43.2025976,4,-0.001284473279840407,4559.417425632477,4563.8650159835815,,,POINT (-43.2025976 -22.8970719)
186089742,-22.8971368,-43.2027569,4,-0.0020006693662770933,4559.417425632477,4563.8650159835815,,,POINT (-43.2027569 -22.8971368)
186094679,-22.9050607,-43.2081652,3,-0.001088538632848353,4559.417425632477,4563.8650159835815,,,POINT (-43.2081652 -22.9050607)
186094740,-22.8983774,-43.2057801,4,-1.383931662758869e-06,4559.417425632477,4563.8650159835815,,,POINT (-43.2057801 -22.8983774)
186094744,-22.8995275,-43.2052341,4,-0.000666016430891789,4559.417425632477,4563.8650159835815,,,POINT (-43.2052341 -22.8995275)
186095289,-22.9042432,-43.208046,3,-0.002050772369171778,4559.417425632477,4563.8650159835815,,,POINT (-43.208046 -22.9042432)
186096244,-22.9044291,-43.2081932,3,-0.0019258193714917432,4559.417425632477,4563.8650159835815,,,POINT (-43.2081932 -22.9044291)
186097626,-22.9057212,-43.2094731,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2094731 -22.9057212)
186099686,-22.908001,-43.2093278,3,-0.001352301888528263,4559.417425632477,4563.8650159835815,,,POINT (-43.2093278 -22.908001)
186102441,-22.9055467,-43.207498,4,-0.0014621723815628415,4559.417425632477,4563.8650159835815,,,POINT (-43.207498 -22.9055467)
186102443,-22.9041777,-43.2064826,3,-0.0014783589717226623,4559.417425632477,4563.8650159835815,,,POINT (-43.2064826 -22.9041777)
186102444,-22.9036802,-43.2061211,3,-0.0012875215357373588,4559.417425632477,4563.8650159835815,,,POINT (-43.2061211 -22.9036802)
186102553,-22.898728,-43.2033037,3,-0.0011535204906017475,4559.417425632477,4563.8650159835815,,,POINT (-43.2033037 -22.898728)
186103902,-22.9000824,-43.2024175,3,5.9588375806317685e-05,4559.417425632477,4563.8650159835815,,,POINT (-43.2024175 -22.9000824)
186136533,-22.9099452,-43.2068505,3,0.0018802477549213189,4559.417425632477,4563.8650159835815,,,POINT (-43.2068505 -22.9099452)
186142211,-22.9102391,-43.2076374,3,-0.0009192778627606157,4559.417425632477,4563.8650159835815,,,POINT (-43.2076374 -22.9102391)
186150312,-22.9109378,-43.2124553,3,-0.0010414796301252737,4559.417425632477,4563.8650159835815,,,POINT (-43.2124553 -22.9109378)
186153582,-22.9110514,-43.2084311,3,0.0007476191649843296,4559.417425632477,4563.8650159835815,,,POINT (-43.2084311 -22.9110514)
186156748,-22.9116654,-43.2093953,3,-0.001098272330059832,4559.417425632477,4563.8650159835815,,,POINT (-43.2093953 -22.9116654)
186156900,-22.9118985,-43.2095457,3,-0.001051684082729495,4559.417425632477,4563.8650159835815,,,POINT (-43.2095457 -22.9118985)
186159386,-22.911221,-43.2082311,3,-0.002127739943124341,4559.417425632477,4563.8650159835815,,,POINT (-43.2082311 -22.911221)
186159388,-22.9108572,-43.206962,3,-0.0012594043640489544,4559.417425632477,4563.8650159835815,,,POINT (-43.206962 -22.9108572)
186160326,-22.9105557,-43.2068763,3,-0.0011468603785254343,4559.417425632477,4563.8650159835815,,,POINT (-43.2068763 -22.9105557)
186735277,-22.9012363,-43.2013012,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2013012 -22.9012363)
186735428,-22.9003999,-43.2041151,3,-0.0018777202733512247,4559.417425632477,4563.8650159835815,,,POINT (-43.2041151 -22.9003999)
186736574,-22.9013905,-43.2042183,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2042183 -22.9013905)
186736576,-22.9024773,-43.2038058,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2038058 -22.9024773)
186737693,-22.9011325,-43.2038447,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2038447 -22.9011325)
186740030,-22.9014389,-43.20292,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.20292 -22.9014389)
186740195,-22.901318,-43.2020936,1,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2020936 -22.901318)
186746159,-22.9009734,-43.2041835,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2041835 -22.9009734)
186753631,-22.9024506,-43.199759,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.199759 -22.9024506)
186753635,-22.9045745,-43.198838,1,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.198838 -22.9045745)
186777442,-22.9013709,-43.1895733,4,-0.0019120210844326033,4559.417425632477,4563.8650159835815,,,POINT (-43.1895733 -22.9013709)
186777443,-22.9003054,-43.1879269,4,-0.0019334367884780133,4559.417425632477,4563.8650159835815,,,POINT (-43.1879269 -22.9003054)
186777444,-22.8998908,-43.1873162,4,-0.0008077201264094594,4559.417425632477,4563.8650159835815,,,POINT (-43.1873162 -22.8998908)
186778771,-22.9037984,-43.197349,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.197349 -22.9037984)
186779728,-22.9048448,-43.2015145,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2015145 -22.9048448)
186779730,-22.9050461,-43.2019624,4,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2019624 -22.9050461)
186780513,-22.9056231,-43.2017049,1,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2017049 -22.9056231)
186782145,-22.9030374,-43.2020254,3,-0.0022805017103762018,4559.417425632477,4563.8650159835815,,,POINT (-43.2020254 -22.9030374)
