osmid,y,x,street_count,vul,time-vul,time-all,highway,ref,geometry
42421828,40.725326,-73.976212,3,-0.0026595744680850174,17297.030752420425,17304.34937953949,,,POINT (-73.976212 40.725326)
42421877,40.7328569,-73.9959291,4,-0.002298806401850531,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,4,-0.0023710797518892595,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9991816 40.7341463)
42421969,40.7692956,-73.9810586,3,-0.0025207911169222905,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9810586 40.7692956)
42421972,40.7697925,-73.982236,4,-0.002587168795890396,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.982236 40.7697925)
42421974,40.7704797,-73.9838597,3,-0.0025090345893090697,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9838597 40.7704797)
42421982,40.7716605,-73.986677,4,-0.0024656506108506654,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.986677 40.7716605)
42421985,40.7728633,-73.9895402,4,-0.002603834080870994,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9895402 40.7728633)
42422258,40.748197,-74.00742,3,-0.0026514478059350122,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-74.00742 40.748197)
42422509,40.7381466,-73.9736517,3,-0.0026158206547651757,17297.030752420425,17304.34937953949,,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,4,-0.0024390424780161104,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,5,-0.0017222103336181596,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9749383 40.7460792)
42423039,40.7163982,-73.9757407,2,-0.0026595744680850174,17297.030752420425,17304.34937953949,,,POINT (-73.9757407 40.7163982)
42423051,40.718847,-73.9748036,4,-0.0017128147216014201,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9748036 40.718847)
42423456,40.7237914,-74.006113,5,-0.0023681308191133617,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-74.006113 40.7237914)
42423514,40.724504,-74.007029,4,-0.0019136162736494095,17297.030752420425,17304.34937953949,,,POINT (-74.007029 40.724504)
42423549,40.721087,-73.9747151,3,0.015358434210314513,17297.030752420425,17304.34937953949,motorway_junction,5,POINT (-73.9747151 40.721087)
42423564,40.7589831,-73.9645095,3,-0.002639798632211361,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9645095 40.7589831)
42423565,40.7596426,-73.9640002,4,-0.002456137648435461,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9640002 40.7596426)
42423579,40.7595738,-73.960551,3,-0.0008552736558845396,17297.030752420425,17304.34937953949,,,POINT (-73.960551 40.7595738)
42423674,40.766876,-73.979076,3,-0.002596325645451927,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.979076 40.766876)
42423752,40.7620775,-73.9619964,4,-0.0024633739476520216,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9619964 40.7620775)
42423774,40.738339,-73.9738156,3,0.009072566628549656,17297.030752420425,17304.34937953949,,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,3,-0.0025563088513259856,17297.030752420425,17304.34937953949,,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,3,-0.002587734937171456,17297.030752420425,17304.34937953949,,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,3,-0.0025976289071405726,17297.030752420425,17304.34937953949,,,POINT (-73.9992001 40.7588687)
42423885,40.7577433,-73.9968456,4,-0.0022520829783076804,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9968456 40.7577433)
42424089,40.7606212,-73.9643559,5,-0.0022773042914841016,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9643559 40.7606212)
42424142,40.769641,-73.9484005,3,0.001356790598391885,17297.030752420425,17304.34937953949,,,POINT (-73.9484005 40.769641)
42424145,40.7687032,-73.9491341,3,0.0009306985300059324,17297.030752420425,17304.34937953949,,,POINT (-73.9491341 40.7687032)
42424218,40.7693848,-73.9950304,3,-0.0025053426113762997,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9950304 40.7693848)
42424258,40.7217241,-74.0067668,3,-0.001315407390053386,17297.030752420425,17304.34937953949,motorway_junction,1,POINT (-74.0067668 40.7217241)
42424334,40.7211998,-74.0079995,3,-0.0023999067951560506,17297.030752420425,17304.34937953949,motorway_junction,2,POINT (-74.0079995 40.7211998)
42424347,40.7209099,-74.0078146,3,-0.002358700064723464,17297.030752420425,17304.34937953949,motorway_junction,3,POINT (-74.0078146 40.7209099)
42424354,40.7208183,-74.0075453,3,-0.0022329251074034284,17297.030752420425,17304.34937953949,motorway_junction,4,POINT (-74.0075453 40.7208183)
42424408,40.7219848,-74.0082309,4,-0.0026373655047656533,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-74.0082309 40.7219848)
42424610,40.7206456,-74.008466,5,-0.0025610555480681287,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-74.008466 40.7206456)
42424619,40.7237633,-74.007929,5,-0.0018947471485985287,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-74.007929 40.7237633)
42424630,40.7244054,-74.0070994,3,-0.002452452772606612,17297.030752420425,17304.34937953949,,,POINT (-74.0070994 40.7244054)
42424672,40.7593001,-73.9592658,4,-0.00160057211941765,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9592658 40.7593001)
42424789,40.7576654,-73.9948115,4,-0.0022573445383396056,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9948115 40.7576654)
42424864,40.7244132,-74.0059302,3,-0.0025775084576761583,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-74.0059302 40.7244132)
42426060,40.7239092,-74.0075216,3,-0.002558971950327559,17297.030752420425,17304.34937953949,,,POINT (-74.0075216 40.7239092)
42426089,40.723454,-74.0074947,3,-0.002377600525856854,17297.030752420425,17304.34937953949,,,POINT (-74.0074947 40.723454)
42426816,40.7472955,-73.9758273,4,-0.002462996922405222,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9758273 40.7472955)
42426851,40.74693,-73.9692725,3,-0.001220641241121225,17297.030752420425,17304.34937953949,,,POINT (-73.9692725 40.74693)
42426865,40.7374172,-73.974504,3,0.01035506671259309,17297.030752420425,17304.34937953949,motorway_junction,7,POINT (-73.974504 40.7374172)
42426875,40.7369776,-73.9749044,3,-0.0025021027548337116,17297.030752420425,17304.34937953949,,,POINT (-73.9749044 40.7369776)
42427030,40.7652696,-73.9521462,3,-0.00018271532522645283,17297.030752420425,17304.34937953949,,,POINT (-73.9521462 40.7652696)
42427036,40.7665323,-73.9510157,3,-0.0026371244076448474,17297.030752420425,17304.34937953949,,,POINT (-73.9510157 40.7665323)
42427327,40.7208344,-73.9976561,4,-0.001921776203243787,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9976561 40.7208344)
42427369,40.7396792,-73.9909583,4,-0.0025767911828486283,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9909583 40.7396792)
42427371,40.7410305,-73.9941671,4,-0.0025347885186708286,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9941671 40.7410305)
42427374,40.742228,-73.997007,4,-0.002552416730399392,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.997007 40.742228)
42427381,40.7434264,-73.9998513,4,-0.0025602339392877156,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9998513 40.7434264)
42427386,40.7446399,-74.0027323,4,-0.0025582467182972478,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-74.0027323 40.7446399)
42427390,40.745816,-74.005535,4,-0.0025615678108482087,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-74.005535 40.745816)
42427393,40.746795,-74.0078599,3,-0.002637753199001831,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-74.0078599 40.746795)
42427423,40.7435682,-73.9923179,4,-0.0025281962393550288,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9923179 40.7435682)
42427426,40.744765,-73.9951595,4,-0.0025675251635150693,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.9951595 40.744765)
42427427,40.7459612,-73.998,4,-0.0025568867756784993,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-73.998 40.7459612)
42427477,40.7471747,-74.0008813,4,-0.002519982094880939,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-74.0008813 40.7471747)
42427483,40.748355,-74.003684,4,-0.0025639696541739955,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-74.003684 40.748355)
42427494,40.7502334,-74.0082779,4,-0.002606943841556572,17297.030752420425,17304.34937953949,traffic_signals,,POINT (-74.0082779 40.7502334)
