osmid,y,x,highway,street_count,vul,time-vul,time-all,ref,geometry
876560967,-23.2191028,-45.9103038,traffic_signals,4,-0.0016493871685921684,25238.480031251907,25242.949940919876,,POINT (-45.9103038 -23.2191028)
876560980,-23.2198037,-45.9161915,,1,-0.001862197392923612,25238.480031251907,25242.949940919876,,POINT (-45.9161915 -23.2198037)
876561059,-23.2185167,-45.9106397,,3,-0.0010516413849916435,25238.480031251907,25242.949940919876,,POINT (-45.9106397 -23.2185167)
876561061,-23.2262819,-45.912146,,4,-0.0015967251451251654,25238.480031251907,25242.949940919876,,POINT (-45.912146 -23.2262819)
878203360,-23.2317628,-45.9135159,,3,-0.0012656279582626611,25238.480031251907,25242.949940919876,,POINT (-45.9135159 -23.2317628)
878203443,-23.2342395,-45.9166656,,3,-0.0009388966393603823,25238.480031251907,25242.949940919876,,POINT (-45.9166656 -23.2342395)
878203514,-23.2291393,-45.9126734,,3,-0.0013921810266397114,25238.480031251907,25242.949940919876,,POINT (-45.9126734 -23.2291393)
883511380,-23.2308025,-45.9158837,,3,-0.0018189222276952318,25238.480031251907,25242.949940919876,,POINT (-45.9158837 -23.2308025)
883511553,-23.2235343,-45.9160151,,3,-0.00178322297759752,25238.480031251907,25242.949940919876,,POINT (-45.9160151 -23.2235343)
883511792,-23.2277327,-45.9158022,,3,-0.0016590248019606394,25238.480031251907,25242.949940919876,,POINT (-45.9158022 -23.2277327)
883512022,-23.2308103,-45.9160172,,3,-0.0018226651515990413,25238.480031251907,25242.949940919876,,POINT (-45.9160172 -23.2308103)
884411098,-23.2058738,-45.9061609,traffic_signals,5,-0.0009503805985556447,25238.480031251907,25242.949940919876,,POINT (-45.9061609 -23.2058738)
908437131,-23.2297286,-45.9127814,,4,-0.001168666142291597,25238.480031251907,25242.949940919876,,POINT (-45.9127814 -23.2297286)
908437180,-23.2284693,-45.9138097,,4,-0.001468583104047395,25238.480031251907,25242.949940919876,,POINT (-45.9138097 -23.2284693)
908437293,-23.2295932,-45.913027,,3,-0.0016320740157995972,25238.480031251907,25242.949940919876,,POINT (-45.913027 -23.2295932)
908437682,-23.2289365,-45.9140526,,4,-0.0015905401861957557,25238.480031251907,25242.949940919876,,POINT (-45.9140526 -23.2289365)
934161191,-23.2238343,-45.8991355,,3,-0.001862197392923612,25238.480031251907,25242.949940919876,,POINT (-45.8991355 -23.2238343)
934161195,-23.2238331,-45.8982195,,3,-0.001862197392923612,25238.480031251907,25242.949940919876,,POINT (-45.8982195 -23.2238331)
934163157,-23.2236371,-45.9009728,,3,-0.0011751001676859262,25238.480031251907,25242.949940919876,,POINT (-45.9009728 -23.2236371)
943022725,-23.218965,-45.9107462,,3,-0.0002867508261742831,25238.480031251907,25242.949940919876,,POINT (-45.9107462 -23.218965)
943022742,-23.226088,-45.9132971,,3,-0.0018071607754471396,25238.480031251907,25242.949940919876,,POINT (-45.9132971 -23.226088)
943022745,-23.2185257,-45.9102396,,4,-0.0014365815665277862,25238.480031251907,25242.949940919876,,POINT (-45.9102396 -23.2185257)
943022756,-23.2322156,-45.9150135,,3,-0.001805954501222324,25238.480031251907,25242.949940919876,,POINT (-45.9150135 -23.2322156)
943022759,-23.2288143,-45.9132092,,3,-0.0015781994488819541,25238.480031251907,25242.949940919876,,POINT (-45.9132092 -23.2288143)
943022773,-23.229283,-45.9135311,,3,-0.0016408136275184607,25238.480031251907,25242.949940919876,,POINT (-45.9135311 -23.229283)
943022798,-23.2262325,-45.9127171,,3,-0.0018317841423442166,25238.480031251907,25242.949940919876,,POINT (-45.9127171 -23.2262325)
943022809,-23.2316595,-45.9155833,,3,-0.0017897926740699371,25238.480031251907,25242.949940919876,,POINT (-45.9155833 -23.2316595)
