osmid,y,x,street_count,vul,time-vul,time-all,highway,geometry
34557143,-15.7972555,-47.8752619,3,-0.0018149238531767805,3856.1449682712555,3860.3733019828796,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,-0.00014666059765221513,3856.1449682712555,3860.3733019828796,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,-0.0013487006642902962,3856.1449682712555,3860.3733019828796,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,-0.0011816316811027563,3856.1449682712555,3860.3733019828796,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,-0.001555020027744584,3856.1449682712555,3860.3733019828796,,POINT (-47.8747147 -15.7953242)
111449578,-15.7931298,-47.8896859,3,-0.0015175764217152383,3856.1449682712555,3860.3733019828796,,POINT (-47.8896859 -15.7931298)
111450216,-15.7869798,-47.9076957,3,-0.0012871334079567409,3856.1449682712555,3860.3733019828796,traffic_signals,POINT (-47.9076957 -15.7869798)
114103910,-15.7866876,-47.8807414,3,-0.0015838994584772518,3856.1449682712555,3860.3733019828796,,POINT (-47.8807414 -15.7866876)
123853102,-15.8006724,-47.8938029,3,-0.0015926128914603294,3856.1449682712555,3860.3733019828796,,POINT (-47.8938029 -15.8006724)
141980694,-15.8080929,-47.9048964,3,-0.001617035346310098,3856.1449682712555,3860.3733019828796,,POINT (-47.9048964 -15.8080929)
141980806,-15.8103748,-47.9024619,3,-0.0010987160516419143,3856.1449682712555,3860.3733019828796,,POINT (-47.9024619 -15.8103748)
141980809,-15.8088752,-47.9007588,3,-0.0015607987203805317,3856.1449682712555,3860.3733019828796,,POINT (-47.9007588 -15.8088752)
142087751,-15.8112984,-47.8850036,4,-0.0012849753697465847,3856.1449682712555,3860.3733019828796,,POINT (-47.8850036 -15.8112984)
142087820,-15.8087062,-47.8827332,3,-0.0016027193880584153,3856.1449682712555,3860.3733019828796,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,-0.0012673898274150567,3856.1449682712555,3860.3733019828796,,POINT (-47.8801118 -15.8056951)
142088003,-15.8097618,-47.8839493,4,-0.0006482521020288577,3856.1449682712555,3860.3733019828796,,POINT (-47.8839493 -15.8097618)
142089097,-15.812542,-47.8816607,3,-0.0008298084661456183,3856.1449682712555,3860.3733019828796,,POINT (-47.8816607 -15.812542)
142089214,-15.8112789,-47.8820894,3,0.002312877886191931,3856.1449682712555,3860.3733019828796,,POINT (-47.8820894 -15.8112789)
