osmid,y,x,highway,street_count,vul,time-vul,time-all,ref,geometry
884411098,-23.2058738,-45.9061609,traffic_signals,5,-0.0006009869782627574,3290.439610004425,3293.5907051563263,,POINT (-45.9061609 -23.2058738)
934161191,-23.2238343,-45.8991355,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8991355 -23.2238343)
934161195,-23.2238331,-45.8982195,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8982195 -23.2238331)
934163157,-23.2236371,-45.9009728,,3,-3.84015438901802e-05,3290.439610004425,3293.5907051563263,,POINT (-45.9009728 -23.2236371)
970047010,-23.2293837,-45.8844765,traffic_signals,4,-0.0008286452805450392,3290.439610004425,3293.5907051563263,,POINT (-45.8844765 -23.2293837)
970047065,-23.2320334,-45.8927507,,3,-0.0014876384859590895,3290.439610004425,3293.5907051563263,,POINT (-45.8927507 -23.2320334)
970047128,-23.229012,-45.8911766,traffic_signals,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8911766 -23.229012)
970047153,-23.2251407,-45.8857229,,3,-0.0016471853245325736,3290.439610004425,3293.5907051563263,,POINT (-45.8857229 -23.2251407)
970047171,-23.2252522,-45.8858854,,4,-0.0015519382290864515,3290.439610004425,3293.5907051563263,,POINT (-45.8858854 -23.2252522)
970387137,-23.2221904,-45.8891946,traffic_signals,4,-0.001062124338600764,3290.439610004425,3293.5907051563263,,POINT (-45.8891946 -23.2221904)
1102127919,-23.2104235,-45.8893561,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8893561 -23.2104235)
1102127925,-23.2141884,-45.8862346,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8862346 -23.2141884)
1102127943,-23.2131002,-45.8864307,,4,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8864307 -23.2131002)
1102127944,-23.2095077,-45.8883745,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8883745 -23.2095077)
1102127945,-23.2085438,-45.8873311,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8873311 -23.2085438)
1102127950,-23.216962,-45.8831093,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8831093 -23.216962)
1102127952,-23.2166521,-45.882432,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.882432 -23.2166521)
1102127957,-23.2089926,-45.8878137,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8878137 -23.2089926)
1102127960,-23.2135545,-45.8869167,,4,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8869167 -23.2135545)
1102127967,-23.2161424,-45.8842107,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8842107 -23.2161424)
1102127972,-23.2121923,-45.8854322,,4,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8854322 -23.2121923)
1102127996,-23.2167704,-45.8835109,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8835109 -23.2167704)
1102128010,-23.2158295,-45.8844874,,4,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8844874 -23.2158295)
1102128028,-23.2116893,-45.8889712,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8889712 -23.2116893)
1102128034,-23.2151479,-45.885213,,4,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.885213 -23.2151479)
1102128035,-23.2119066,-45.8887402,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8887402 -23.2119066)
1102128037,-23.2158435,-45.8819337,,3,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8819337 -23.2158435)
1102128041,-23.2126502,-45.8859325,,4,-0.0018621973929236974,3290.439610004425,3293.5907051563263,,POINT (-45.8859325 -23.2126502)
