osmid,y,x,highway,street_count,vul,time-vul,time-all,ref,geometry
42421877,40.7328569,-73.9959291,traffic_signals,4,-0.002302206385735831,3821.4836299419403,3827.889157772064,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,traffic_signals,4,-0.002235627843669459,3821.4836299419403,3827.889157772064,,POINT (-73.9991816 40.7341463)
42421969,40.7692956,-73.9810586,traffic_signals,3,-0.0017634185027210986,3821.4836299419403,3827.889157772064,,POINT (-73.9810586 40.7692956)
42421972,40.7697925,-73.982236,traffic_signals,4,-0.0017114378009266264,3821.4836299419403,3827.889157772064,,POINT (-73.982236 40.7697925)
42422258,40.748197,-74.00742,traffic_signals,3,-0.002644387482744296,3821.4836299419403,3827.889157772064,,POINT (-74.00742 40.748197)
42422509,40.7381466,-73.9736517,,3,-0.0025942795826147703,3821.4836299419403,3827.889157772064,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,traffic_signals,4,-0.002395595430857561,3821.4836299419403,3827.889157772064,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,traffic_signals,5,-0.0017087813357879846,3821.4836299419403,3827.889157772064,,POINT (-73.9749383 40.7460792)
42423564,40.7589831,-73.9645095,traffic_signals,3,-0.002622586373258919,3821.4836299419403,3827.889157772064,,POINT (-73.9645095 40.7589831)
42423565,40.7596426,-73.9640002,traffic_signals,4,-0.002355602626038204,3821.4836299419403,3827.889157772064,,POINT (-73.9640002 40.7596426)
42423579,40.7595738,-73.960551,,3,-0.00017984791563017985,3821.4836299419403,3827.889157772064,,POINT (-73.960551 40.7595738)
42423674,40.766876,-73.979076,traffic_signals,3,-0.0025669279116143,3821.4836299419403,3827.889157772064,,POINT (-73.979076 40.766876)
42423752,40.7620775,-73.9619964,traffic_signals,4,-0.0023769500775085313,3821.4836299419403,3827.889157772064,,POINT (-73.9619964 40.7620775)
42423774,40.738339,-73.9738156,,3,0.0017235338923921916,3821.4836299419403,3827.889157772064,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,,3,-0.002460819322473157,3821.4836299419403,3827.889157772064,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,,3,-0.00253308160044308,3821.4836299419403,3827.889157772064,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,,3,-0.0015020168937639466,3821.4836299419403,3827.889157772064,,POINT (-73.9992001 40.7588687)
42423885,40.7577433,-73.9968456,traffic_signals,4,-0.0019420150233554728,3821.4836299419403,3827.889157772064,,POINT (-73.9968456 40.7577433)
42424089,40.7606212,-73.9643559,traffic_signals,5,-0.0020323918533242543,3821.4836299419403,3827.889157772064,,POINT (-73.9643559 40.7606212)
42424218,40.7693848,-73.9950304,traffic_signals,3,-0.002435547285329842,3821.4836299419403,3827.889157772064,,POINT (-73.9950304 40.7693848)
42424672,40.7593001,-73.9592658,traffic_signals,4,-0.0012297479738392402,3821.4836299419403,3827.889157772064,,POINT (-73.9592658 40.7593001)
42424789,40.7576654,-73.9948115,traffic_signals,4,-0.002001990979984608,3821.4836299419403,3827.889157772064,,POINT (-73.9948115 40.7576654)
42426816,40.7472955,-73.9758273,traffic_signals,4,-0.002372630340478,3821.4836299419403,3827.889157772064,,POINT (-73.9758273 40.7472955)
42426851,40.74693,-73.9692725,,3,-0.0016656984295313254,3821.4836299419403,3827.889157772064,,POINT (-73.9692725 40.74693)
42426865,40.7374172,-73.974504,motorway_junction,3,0.0019432877846641344,3821.4836299419403,3827.889157772064,7,POINT (-73.974504 40.7374172)
42426875,40.7369776,-73.9749044,,3,-0.0024551514221223276,3821.4836299419403,3827.889157772064,,POINT (-73.9749044 40.7369776)
42427369,40.7396792,-73.9909583,traffic_signals,4,-0.002512163989120862,3821.4836299419403,3827.889157772064,,POINT (-73.9909583 40.7396792)
42427371,40.7410305,-73.9941671,traffic_signals,4,-0.0024368016916674075,3821.4836299419403,3827.889157772064,,POINT (-73.9941671 40.7410305)
42427374,40.742228,-73.997007,traffic_signals,4,-0.00246467500027725,3821.4836299419403,3827.889157772064,,POINT (-73.997007 40.742228)
42427381,40.7434264,-73.9998513,traffic_signals,4,-0.0024886179505352927,3821.4836299419403,3827.889157772064,,POINT (-73.9998513 40.7434264)
42427386,40.7446399,-74.0027323,traffic_signals,4,-0.0024855226435319157,3821.4836299419403,3827.889157772064,,POINT (-74.0027323 40.7446399)
42427390,40.745816,-74.005535,traffic_signals,4,-0.0024848002094332695,3821.4836299419403,3827.889157772064,,POINT (-74.005535 40.745816)
42427393,40.746795,-74.0078599,traffic_signals,3,-0.002618795205017185,3821.4836299419403,3827.889157772064,,POINT (-74.0078599 40.746795)
42427423,40.7435682,-73.9923179,traffic_signals,4,-0.0024278307397171605,3821.4836299419403,3827.889157772064,,POINT (-73.9923179 40.7435682)
42427426,40.744765,-73.9951595,traffic_signals,4,-0.0024893658891480494,3821.4836299419403,3827.889157772064,,POINT (-73.9951595 40.744765)
42427427,40.7459612,-73.998,traffic_signals,4,-0.002494473740092508,3821.4836299419403,3827.889157772064,,POINT (-73.998 40.7459612)
42427477,40.7471747,-74.0008813,traffic_signals,4,-0.0024223589320135357,3821.4836299419403,3827.889157772064,,POINT (-74.0008813 40.7471747)
42427483,40.748355,-74.003684,traffic_signals,4,-0.0024959005697213483,3821.4836299419403,3827.889157772064,,POINT (-74.003684 40.748355)
42427494,40.7502334,-74.0082779,traffic_signals,4,-0.0025631181205034064,3821.4836299419403,3827.889157772064,,POINT (-74.0082779 40.7502334)
42427762,40.7636536,-73.9734832,traffic_signals,4,-0.0024109726399331867,3821.4836299419403,3827.889157772064,,POINT (-73.9734832 40.7636536)
42427764,40.7639136,-73.9741072,traffic_signals,3,-0.002580317017318111,3821.4836299419403,3827.889157772064,,POINT (-73.9741072 40.7639136)
