osmid,y,x,highway,street_count,vul,time-vul,time-all,ref,geometry
42421877,40.7328569,-73.9959291,traffic_signals,4,-0.0025984132485939687,768.1589453220367,773.2398586273193,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,traffic_signals,4,-0.002345118467174031,768.1589453220367,773.2398586273193,,POINT (-73.9991816 40.7341463)
42422509,40.7381466,-73.9736517,,3,-0.0025168123343161535,768.1589453220367,773.2398586273193,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,traffic_signals,4,-0.002048881709916212,768.1589453220367,773.2398586273193,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,traffic_signals,5,-0.0009559670911934134,768.1589453220367,773.2398586273193,,POINT (-73.9749383 40.7460792)
42423774,40.738339,-73.9738156,,3,-0.0014327032637047959,768.1589453220367,773.2398586273193,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,,3,-0.002279139684673622,768.1589453220367,773.2398586273193,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,,3,-0.002416495046424935,768.1589453220367,773.2398586273193,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,,3,-0.0007530786938101479,768.1589453220367,773.2398586273193,,POINT (-73.9992001 40.7588687)
42423885,40.7577433,-73.9968456,traffic_signals,4,-0.0011803514431290877,768.1589453220367,773.2398586273193,,POINT (-73.9968456 40.7577433)
42424089,40.7606212,-73.9643559,traffic_signals,5,-0.0025411518662351073,768.1589453220367,773.2398586273193,,POINT (-73.9643559 40.7606212)
42424789,40.7576654,-73.9948115,traffic_signals,4,-0.001326028298206167,768.1589453220367,773.2398586273193,,POINT (-73.9948115 40.7576654)
42426816,40.7472955,-73.9758273,traffic_signals,4,-0.0020572322549905686,768.1589453220367,773.2398586273193,,POINT (-73.9758273 40.7472955)
42426851,40.74693,-73.9692725,,3,-0.0019095644606639236,768.1589453220367,773.2398586273193,,POINT (-73.9692725 40.74693)
42426865,40.7374172,-73.974504,motorway_junction,3,8.979029498654948e-05,768.1589453220367,773.2398586273193,7,POINT (-73.974504 40.7374172)
