osmid,y,x,street_count,vul,time-vul,time-all,highway,geometry
34557143,-15.7972555,-47.8752619,3,-0.0018235158486707473,4868.63938164711,4875.7648203372955,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,-0.0002334406451103168,4868.63938164711,4875.7648203372955,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,-0.0013492248522205075,4868.63938164711,4875.7648203372955,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,-0.0012189897876664524,4868.63938164711,4875.7648203372955,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,-0.0015711779264782858,4868.63938164711,4875.7648203372955,,POINT (-47.8747147 -15.7953242)
111449578,-15.7931298,-47.8896859,3,-0.001549885508033458,4868.63938164711,4875.7648203372955,,POINT (-47.8896859 -15.7931298)
111450216,-15.7869798,-47.9076957,3,-0.0012018706308242325,4868.63938164711,4875.7648203372955,traffic_signals,POINT (-47.9076957 -15.7869798)
114103910,-15.7866876,-47.8807414,3,-0.0016124487078977142,4868.63938164711,4875.7648203372955,,POINT (-47.8807414 -15.7866876)
123853102,-15.8006724,-47.8938029,3,-0.0016244163201216025,4868.63938164711,4875.7648203372955,,POINT (-47.8938029 -15.8006724)
141980659,-15.8111215,-47.9089511,3,-0.0009599610716492222,4868.63938164711,4875.7648203372955,,POINT (-47.9089511 -15.8111215)
141980694,-15.8080929,-47.9048964,3,-0.001608841232076385,4868.63938164711,4875.7648203372955,,POINT (-47.9048964 -15.8080929)
141980806,-15.8103748,-47.9024619,3,-0.0008392287712806325,4868.63938164711,4875.7648203372955,,POINT (-47.9024619 -15.8103748)
141980809,-15.8088752,-47.9007588,3,-0.0014966216608920543,4868.63938164711,4875.7648203372955,,POINT (-47.9007588 -15.8088752)
142087751,-15.8112984,-47.8850036,4,-0.001077912688231794,4868.63938164711,4875.7648203372955,,POINT (-47.8850036 -15.8112984)
142087820,-15.8087062,-47.8827332,3,-0.0016326838441848208,4868.63938164711,4875.7648203372955,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,-0.0011361009160732556,4868.63938164711,4875.7648203372955,,POINT (-47.8801118 -15.8056951)
142088003,-15.8097618,-47.8839493,4,-0.0006201960740776953,4868.63938164711,4875.7648203372955,,POINT (-47.8839493 -15.8097618)
142089097,-15.812542,-47.8816607,3,0.00012995503380239525,4868.63938164711,4875.7648203372955,,POINT (-47.8816607 -15.812542)
142089214,-15.8112789,-47.8820894,3,-0.0011334576100356195,4868.63938164711,4875.7648203372955,,POINT (-47.8820894 -15.8112789)
142089370,-15.8106391,-47.8832183,3,-0.0008254027747809953,4868.63938164711,4875.7648203372955,,POINT (-47.8832183 -15.8106391)
142089422,-15.8093837,-47.8835931,3,-0.001451634726931959,4868.63938164711,4875.7648203372955,,POINT (-47.8835931 -15.8093837)
142192537,-15.8015668,-47.8781658,3,-0.0002763609632383215,4868.63938164711,4875.7648203372955,,POINT (-47.8781658 -15.8015668)
142192586,-15.8005693,-47.8767577,3,-0.0006896552047286312,4868.63938164711,4875.7648203372955,,POINT (-47.8767577 -15.8005693)
142192643,-15.8000234,-47.8776442,3,-0.0004139168621561124,4868.63938164711,4875.7648203372955,,POINT (-47.8776442 -15.8000234)
142192810,-15.8032882,-47.8791046,3,0.0008567021204694942,4868.63938164711,4875.7648203372955,,POINT (-47.8791046 -15.8032882)
142192828,-15.8030908,-47.8786701,3,-0.0012399258903021202,4868.63938164711,4875.7648203372955,,POINT (-47.8786701 -15.8030908)
142193469,-15.8039747,-47.8788431,3,0.0005414453056524591,4868.63938164711,4875.7648203372955,,POINT (-47.8788431 -15.8039747)
142193844,-15.8030353,-47.8796565,3,-0.0009313275457020536,4868.63938164711,4875.7648203372955,,POINT (-47.8796565 -15.8030353)
142193886,-15.8023456,-47.8817566,3,-0.0008896362619889308,4868.63938164711,4875.7648203372955,,POINT (-47.8817566 -15.8023456)
142193908,-15.8035953,-47.8782101,3,-0.0007839146796914374,4868.63938164711,4875.7648203372955,,POINT (-47.8782101 -15.8035953)
142194043,-15.8034392,-47.8751001,3,-0.0012779582393213818,4868.63938164711,4875.7648203372955,,POINT (-47.8751001 -15.8034392)
142194235,-15.8024998,-47.8774778,3,-0.0015382955450813167,4868.63938164711,4875.7648203372955,,POINT (-47.8774778 -15.8024998)
142194462,-15.799044,-47.8761354,4,-0.0018349696235652679,4868.63938164711,4875.7648203372955,,POINT (-47.8761354 -15.799044)
142194646,-15.7947158,-47.876637,3,-3.1011343931913998e-06,4868.63938164711,4875.7648203372955,,POINT (-47.876637 -15.7947158)
142194667,-15.7965722,-47.8773893,3,-0.0010206120821466137,4868.63938164711,4875.7648203372955,,POINT (-47.8773893 -15.7965722)
142195613,-15.796709,-47.8769728,3,2.741029646131661e-05,4868.63938164711,4875.7648203372955,,POINT (-47.8769728 -15.796709)
142195681,-15.7920242,-47.874385,3,-0.0011649014713749609,4868.63938164711,4875.7648203372955,,POINT (-47.874385 -15.7920242)
142196689,-15.7949126,-47.876008,3,-0.00024177522214441873,4868.63938164711,4875.7648203372955,,POINT (-47.876008 -15.7949126)
142200756,-15.7967332,-47.8829939,3,-0.0013139637544527755,4868.63938164711,4875.7648203372955,,POINT (-47.8829939 -15.7967332)
142200786,-15.7964138,-47.8831858,3,-0.0012700186680543746,4868.63938164711,4875.7648203372955,,POINT (-47.8831858 -15.7964138)
142200802,-15.7958817,-47.8830287,3,-0.00157597475558344,4868.63938164711,4875.7648203372955,,POINT (-47.8830287 -15.7958817)
142200821,-15.7957554,-47.8826683,3,-0.0017621832290080322,4868.63938164711,4875.7648203372955,,POINT (-47.8826683 -15.7957554)
142201583,-15.7980559,-47.8849536,3,7.490605545109129e-05,4868.63938164711,4875.7648203372955,,POINT (-47.8849536 -15.7980559)
142201604,-15.7981535,-47.8835668,3,0.0003453208594708775,4868.63938164711,4875.7648203372955,,POINT (-47.8835668 -15.7981535)
142201973,-15.796354,-47.8836568,3,0.0005249061007735914,4868.63938164711,4875.7648203372955,,POINT (-47.8836568 -15.796354)
142202419,-15.797791,-47.8848485,3,-0.0014093984417958409,4868.63938164711,4875.7648203372955,,POINT (-47.8848485 -15.797791)
142202446,-15.797317,-47.883878,3,0.0029637589246502135,4868.63938164711,4875.7648203372955,,POINT (-47.883878 -15.797317)
142202659,-15.7989633,-47.8763694,3,-0.0017570301551037152,4868.63938164711,4875.7648203372955,,POINT (-47.8763694 -15.7989633)
142202827,-15.7989182,-47.8760556,3,-0.0017519844406454247,4868.63938164711,4875.7648203372955,,POINT (-47.8760556 -15.7989182)
142202871,-15.7988362,-47.8763185,3,-0.0013775033293579595,4868.63938164711,4875.7648203372955,,POINT (-47.8763185 -15.7988362)
142203076,-15.7984839,-47.8774939,3,0.0002506771462473085,4868.63938164711,4875.7648203372955,,POINT (-47.8774939 -15.7984839)
142204023,-15.7995163,-47.8774752,3,-0.0009327108509475918,4868.63938164711,4875.7648203372955,,POINT (-47.8774752 -15.7995163)
142204047,-15.7997395,-47.8775516,3,-0.0006880210242692251,4868.63938164711,4875.7648203372955,,POINT (-47.8775516 -15.7997395)
142204320,-15.7995511,-47.8769615,3,-0.0016845257744097265,4868.63938164711,4875.7648203372955,,POINT (-47.8769615 -15.7995511)
142204345,-15.7987721,-47.8768755,3,-0.0016580302248164651,4868.63938164711,4875.7648203372955,,POINT (-47.8768755 -15.7987721)
142204399,-15.7997119,-47.8737648,3,-0.001878834146223845,4868.63938164711,4875.7648203372955,,POINT (-47.8737648 -15.7997119)
142204418,-15.8021133,-47.8746059,3,-0.0017942253584810601,4868.63938164711,4875.7648203372955,,POINT (-47.8746059 -15.8021133)
142205302,-15.8000198,-47.8926109,3,0.0006602368976982858,4868.63938164711,4875.7648203372955,,POINT (-47.8926109 -15.8000198)
142205445,-15.7921277,-47.8933937,3,-0.00158608660387434,4868.63938164711,4875.7648203372955,,POINT (-47.8933937 -15.7921277)
142205503,-15.7919342,-47.8904136,3,-0.0005795153018216454,4868.63938164711,4875.7648203372955,,POINT (-47.8904136 -15.7919342)
142205679,-15.7923881,-47.8890219,3,-2.126729039462173e-05,4868.63938164711,4875.7648203372955,,POINT (-47.8890219 -15.7923881)
142205759,-15.7914159,-47.8862707,3,0.0003060667074888385,4868.63938164711,4875.7648203372955,,POINT (-47.8862707 -15.7914159)
142205814,-15.7914463,-47.8888348,3,-0.0007464190750112503,4868.63938164711,4875.7648203372955,,POINT (-47.8888348 -15.7914463)
142206072,-15.792454,-47.8899207,3,-0.0007510394659176755,4868.63938164711,4875.7648203372955,,POINT (-47.8899207 -15.792454)
142206420,-15.7923742,-47.889711,3,-0.0007553731436754116,4868.63938164711,4875.7648203372955,,POINT (-47.889711 -15.7923742)
142206436,-15.7910222,-47.8901387,3,-0.00042988851963471976,4868.63938164711,4875.7648203372955,,POINT (-47.8901387 -15.7910222)
142206546,-15.7908778,-47.8893945,3,-0.00097731909341901,4868.63938164711,4875.7648203372955,,POINT (-47.8893945 -15.7908778)
142206687,-15.7909148,-47.8891924,3,-0.00046959034852234123,4868.63938164711,4875.7648203372955,,POINT (-47.8891924 -15.7909148)
142280725,-15.8036121,-47.8864552,3,-0.0016614923702395889,4868.63938164711,4875.7648203372955,,POINT (-47.8864552 -15.8036121)
142281035,-15.7982778,-47.8846142,3,-0.0011208080080019086,4868.63938164711,4875.7648203372955,,POINT (-47.8846142 -15.7982778)
142281364,-15.7994172,-47.8840838,3,0.0008293659745226814,4868.63938164711,4875.7648203372955,,POINT (-47.8840838 -15.7994172)
142281370,-15.8034753,-47.8865424,3,-0.001904465670595067,4868.63938164711,4875.7648203372955,,POINT (-47.8865424 -15.8034753)
142281596,-15.8000766,-47.8852925,4,0.0008101554970533496,4868.63938164711,4875.7648203372955,,POINT (-47.8852925 -15.8000766)
142281637,-15.8005576,-47.8860133,3,-0.0012126299163468094,4868.63938164711,4875.7648203372955,,POINT (-47.8860133 -15.8005576)
142281710,-15.799972,-47.8850745,3,-0.0003152641777255001,4868.63938164711,4875.7648203372955,,POINT (-47.8850745 -15.799972)
142281787,-15.8009923,-47.8851875,3,-0.001079280583748715,4868.63938164711,4875.7648203372955,,POINT (-47.8851875 -15.8009923)
142281889,-15.8002565,-47.8859288,3,-0.0017164538288788908,4868.63938164711,4875.7648203372955,,POINT (-47.8859288 -15.8002565)
142281986,-15.7999921,-47.8869646,3,-0.0012487308553736035,4868.63938164711,4875.7648203372955,,POINT (-47.8869646 -15.7999921)
142282019,-15.8017623,-47.8839504,3,0.00041195463298911053,4868.63938164711,4875.7648203372955,,POINT (-47.8839504 -15.8017623)
142282206,-15.8018653,-47.8861253,3,-0.0007340617925829236,4868.63938164711,4875.7648203372955,,POINT (-47.8861253 -15.8018653)
142282217,-15.8012442,-47.8855768,3,-0.0013970882149961733,4868.63938164711,4875.7648203372955,,POINT (-47.8855768 -15.8012442)
142282225,-15.8011121,-47.8851904,3,0.00037162330680783366,4868.63938164711,4875.7648203372955,,POINT (-47.8851904 -15.8011121)
142282369,-15.8006804,-47.8860124,3,0.0006466576242506826,4868.63938164711,4875.7648203372955,,POINT (-47.8860124 -15.8006804)
142282471,-15.8016277,-47.8861185,3,-9.506885114257591e-05,4868.63938164711,4875.7648203372955,,POINT (-47.8861185 -15.8016277)
142282487,-15.8010751,-47.8859232,3,-0.0013634156556582345,4868.63938164711,4875.7648203372955,,POINT (-47.8859232 -15.8010751)
142282524,-15.7979798,-47.8841513,3,0.00033684863716376863,4868.63938164711,4875.7648203372955,,POINT (-47.8841513 -15.7979798)
142282689,-15.7979357,-47.8842565,3,0.0004764838319650787,4868.63938164711,4875.7648203372955,,POINT (-47.8842565 -15.7979357)
142282704,-15.8015433,-47.8839745,3,-0.001049303934461864,4868.63938164711,4875.7648203372955,,POINT (-47.8839745 -15.8015433)
142282728,-15.8008016,-47.8847386,3,0.0016160395512825065,4868.63938164711,4875.7648203372955,,POINT (-47.8847386 -15.8008016)
142282744,-15.8015552,-47.885161,3,0.003038669823303557,4868.63938164711,4875.7648203372955,,POINT (-47.885161 -15.8015552)
142282770,-15.8001875,-47.8870782,3,0.0005122625465082378,4868.63938164711,4875.7648203372955,,POINT (-47.8870782 -15.8001875)
142282797,-15.80087,-47.8863995,3,0.0038557896817329957,4868.63938164711,4875.7648203372955,,POINT (-47.8863995 -15.80087)
142282814,-15.8001189,-47.8859677,3,0.0012780377357014547,4868.63938164711,4875.7648203372955,,POINT (-47.8859677 -15.8001189)
142282909,-15.8051266,-47.883959,3,-0.0013113809660046285,4868.63938164711,4875.7648203372955,,POINT (-47.883959 -15.8051266)
142282919,-15.8024769,-47.8822334,3,0.0013204860962006298,4868.63938164711,4875.7648203372955,,POINT (-47.8822334 -15.8024769)
142282961,-15.8049807,-47.8841671,3,-0.0014980960815989723,4868.63938164711,4875.7648203372955,,POINT (-47.8841671 -15.8049807)
142335299,-15.7850409,-47.8737657,3,-0.0015014132378633957,4868.63938164711,4875.7648203372955,,POINT (-47.8737657 -15.7850409)
142335315,-15.7868812,-47.8736249,3,-0.001262796103744666,4868.63938164711,4875.7648203372955,,POINT (-47.8736249 -15.7868812)
142335512,-15.7826741,-47.8738388,3,-0.0015921255443532446,4868.63938164711,4875.7648203372955,,POINT (-47.8738388 -15.7826741)
142335579,-15.7895387,-47.8733061,3,-0.0004888916783463328,4868.63938164711,4875.7648203372955,,POINT (-47.8733061 -15.7895387)
142335619,-15.7902701,-47.8743973,3,-0.0014870169847417574,4868.63938164711,4875.7648203372955,,POINT (-47.8743973 -15.7902701)
142335646,-15.7904662,-47.8734498,3,-0.0007602312478632901,4868.63938164711,4875.7648203372955,,POINT (-47.8734498 -15.7904662)
142335660,-15.7894306,-47.8806771,3,-0.0010356271147926375,4868.63938164711,4875.7648203372955,,POINT (-47.8806771 -15.7894306)
142335711,-15.7830051,-47.8798201,3,-0.000740678278721542,4868.63938164711,4875.7648203372955,,POINT (-47.8798201 -15.7830051)
142335910,-15.7869983,-47.8815786,3,0.0019918139049377795,4868.63938164711,4875.7648203372955,,POINT (-47.8815786 -15.7869983)
143774087,-15.7862973,-47.8808347,3,-0.0015413866988599856,4868.63938164711,4875.7648203372955,,POINT (-47.8808347 -15.7862973)
143832852,-15.8034598,-47.8880927,3,0.005116280732211896,4868.63938164711,4875.7648203372955,,POINT (-47.8880927 -15.8034598)
251971381,-15.7857546,-47.8877306,3,-0.0007262031253032721,4868.63938164711,4875.7648203372955,,POINT (-47.8877306 -15.7857546)
251971513,-15.785592,-47.8878835,3,-0.0015589897760371367,4868.63938164711,4875.7648203372955,,POINT (-47.8878835 -15.785592)
251971515,-15.7855296,-47.8877123,4,-6.916968381533557e-05,4868.63938164711,4875.7648203372955,,POINT (-47.8877123 -15.7855296)
251971516,-15.7855941,-47.887174,3,-0.0014018787296655288,4868.63938164711,4875.7648203372955,,POINT (-47.887174 -15.7855941)
