osmid,y,x,highway,street_count,vul,time-vul,time-all,ref,geometry
42445950,40.7635873,-73.9714224,traffic_signals,4,-0.002602999841782438,1259.0394661426544,1262.7826058864594,,POINT (-73.9714224 40.7635873)
42446266,40.7433005,-73.9840243,traffic_signals,4,-0.0018253867047520814,1259.0394661426544,1262.7826058864594,,POINT (-73.9840243 40.7433005)
42446270,40.7426439,-73.9824628,traffic_signals,4,-0.002434930218049465,1259.0394661426544,1262.7826058864594,,POINT (-73.9824628 40.7426439)
42446275,40.7419683,-73.9808564,traffic_signals,4,-0.0023900887057154868,1259.0394661426544,1262.7826058864594,,POINT (-73.9808564 40.7419683)
42446293,40.7400362,-73.9762474,traffic_signals,3,-0.0023724027875686076,1259.0394661426544,1262.7826058864594,,POINT (-73.9762474 40.7400362)
42446353,40.7597993,-73.9762894,traffic_signals,4,-0.0023355172570169386,1259.0394661426544,1262.7826058864594,,POINT (-73.9762894 40.7597993)
42446488,40.7522048,-73.9818235,traffic_signals,4,-0.0017740566113967225,1259.0394661426544,1262.7826058864594,,POINT (-73.9818235 40.7522048)
42446504,40.758346,-73.9964055,traffic_signals,4,-0.0018909358038318369,1259.0394661426544,1262.7826058864594,,POINT (-73.9964055 40.758346)
42446506,40.758846,-73.9975781,traffic_signals,4,-0.00201514765619571,1259.0394661426544,1262.7826058864594,,POINT (-73.9975781 40.758846)
42446521,40.733922,-73.992792,traffic_signals,4,-0.0024173031560254213,1259.0394661426544,1262.7826058864594,,POINT (-73.992792 40.733922)
42446528,40.732756,-73.990027,traffic_signals,4,-0.00232667080173871,1259.0394661426544,1262.7826058864594,,POINT (-73.990027 40.732756)
42446533,40.7319637,-73.9881498,traffic_signals,4,-0.0026595744680850846,1259.0394661426544,1262.7826058864594,,POINT (-73.9881498 40.7319637)
42446668,40.7539186,-73.9996344,traffic_signals,4,-0.002024539005324743,1259.0394661426544,1262.7826058864594,,POINT (-73.9996344 40.7539186)
42446701,40.747774,-73.9850381,traffic_signals,4,-0.002144874658906716,1259.0394661426544,1262.7826058864594,,POINT (-73.9850381 40.747774)
42446875,40.7352035,-73.98579,traffic_signals,4,-0.0025543412698551702,1259.0394661426544,1262.7826058864594,,POINT (-73.98579 40.7352035)
