osmid,y,x,street_count,vul,time-vul,time-all,highway,geometry
34557099,-15.7993489,-47.8618433,3,-0.0006052254335262752,61983.59598135948,61985.663516283035,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,-0.0005924741284972642,61983.59598135948,61985.663516283035,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,-0.0005704568453330793,61983.59598135948,61985.663516283035,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,-0.0005130253243585413,61983.59598135948,61985.663516283035,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,-0.0004448893997889874,61983.59598135948,61985.663516283035,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,0.0004150367589360223,61983.59598135948,61985.663516283035,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,-0.00023706509363022514,61983.59598135948,61985.663516283035,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,-0.00019164269429461074,61983.59598135948,61985.663516283035,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,-0.0003469509977467889,61983.59598135948,61985.663516283035,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,-0.00047375386944690384,61983.59598135948,61985.663516283035,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,-0.0005227495932046694,61983.59598135948,61985.663516283035,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,-0.0005869862450075417,61983.59598135948,61985.663516283035,,POINT (-47.8665206 -15.7978916)
111449578,-15.7931298,-47.8896859,3,-0.0004715742445325982,61983.59598135948,61985.663516283035,,POINT (-47.8896859 -15.7931298)
111450216,-15.7869798,-47.9076957,3,0.0030265178543530885,61983.59598135948,61985.663516283035,traffic_signals,POINT (-47.9076957 -15.7869798)
114103910,-15.7866876,-47.8807414,3,0.0021806365976190624,61983.59598135948,61985.663516283035,,POINT (-47.8807414 -15.7866876)
123853102,-15.8006724,-47.8938029,3,-0.0005121623485227412,61983.59598135948,61985.663516283035,,POINT (-47.8938029 -15.8006724)
141979630,-15.8184285,-47.9190134,3,0.00018623758132588444,61983.59598135948,61985.663516283035,,POINT (-47.9190134 -15.8184285)
141979648,-15.8146825,-47.9138466,3,-0.0003000043593508135,61983.59598135948,61985.663516283035,,POINT (-47.9138466 -15.8146825)
141979701,-15.8164869,-47.9119763,3,5.180327382824259e-05,61983.59598135948,61985.663516283035,,POINT (-47.9119763 -15.8164869)
141979726,-15.8146519,-47.9136207,3,-8.640650437529211e-05,61983.59598135948,61985.663516283035,,POINT (-47.9136207 -15.8146519)
141979746,-15.8144998,-47.9136303,3,0.00031654888094966857,61983.59598135948,61985.663516283035,,POINT (-47.9136303 -15.8144998)
141979767,-15.8144442,-47.9137546,3,8.221564183398547e-05,61983.59598135948,61985.663516283035,,POINT (-47.9137546 -15.8144442)
141979964,-15.8141117,-47.9142123,4,-0.0003677039591063002,61983.59598135948,61985.663516283035,,POINT (-47.9142123 -15.8141117)
141979986,-15.8145641,-47.9138891,3,-0.0004299866057126787,61983.59598135948,61985.663516283035,,POINT (-47.9138891 -15.8145641)
141979994,-15.8147215,-47.9137374,3,-0.0002658759565798782,61983.59598135948,61985.663516283035,,POINT (-47.9137374 -15.8147215)
141980252,-15.8166664,-47.9122436,4,-0.0003832352488253012,61983.59598135948,61985.663516283035,,POINT (-47.9122436 -15.8166664)
141980289,-15.8112594,-47.9091526,3,-0.0004714039032784481,61983.59598135948,61985.663516283035,,POINT (-47.9091526 -15.8112594)
141980321,-15.8140215,-47.9140829,4,0.0012796155304919037,61983.59598135948,61985.663516283035,,POINT (-47.9140829 -15.8140215)
141980659,-15.8111215,-47.9089511,3,-0.00040893470307970894,61983.59598135948,61985.663516283035,,POINT (-47.9089511 -15.8111215)
141980694,-15.8080929,-47.9048964,3,-0.0004216421305585637,61983.59598135948,61985.663516283035,,POINT (-47.9048964 -15.8080929)
141980806,-15.8103748,-47.9024619,3,-6.652035173128542e-05,61983.59598135948,61985.663516283035,,POINT (-47.9024619 -15.8103748)
141980809,-15.8088752,-47.9007588,3,-0.00039795618011415843,61983.59598135948,61985.663516283035,,POINT (-47.9007588 -15.8088752)
142059262,-15.81932,-47.8792927,3,-0.0005416264812432692,61983.59598135948,61985.663516283035,,POINT (-47.8792927 -15.81932)
142059275,-15.8189856,-47.8794737,3,-0.0003149487089024836,61983.59598135948,61985.663516283035,,POINT (-47.8794737 -15.8189856)
142087740,-15.8159281,-47.889356,3,-0.0006061841210732607,61983.59598135948,61985.663516283035,,POINT (-47.889356 -15.8159281)
142087751,-15.8112984,-47.8850036,4,0.0009732938524730331,61983.59598135948,61985.663516283035,,POINT (-47.8850036 -15.8112984)
142087820,-15.8087062,-47.8827332,3,-0.0004470509682789196,61983.59598135948,61985.663516283035,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,-0.00023704870657510212,61983.59598135948,61985.663516283035,,POINT (-47.8801118 -15.8056951)
142088003,-15.8097618,-47.8839493,4,0.0002277421246301039,61983.59598135948,61985.663516283035,,POINT (-47.8839493 -15.8097618)
142089097,-15.812542,-47.8816607,3,-2.372264519002096e-05,61983.59598135948,61985.663516283035,,POINT (-47.8816607 -15.812542)
142089214,-15.8112789,-47.8820894,3,-1.405734176188028e-05,61983.59598135948,61985.663516283035,,POINT (-47.8820894 -15.8112789)
142089370,-15.8106391,-47.8832183,3,0.0010892379582950562,61983.59598135948,61985.663516283035,,POINT (-47.8832183 -15.8106391)
142089422,-15.8093837,-47.8835931,3,-0.00014844862839823785,61983.59598135948,61985.663516283035,,POINT (-47.8835931 -15.8093837)
142094952,-15.8248874,-47.8767326,3,-9.771661117475279e-05,61983.59598135948,61985.663516283035,speed_camera,POINT (-47.8767326 -15.8248874)
142192537,-15.8015668,-47.8781658,3,0.0005729612384608315,61983.59598135948,61985.663516283035,,POINT (-47.8781658 -15.8015668)
142192586,-15.8005693,-47.8767577,3,6.150008935133527e-06,61983.59598135948,61985.663516283035,,POINT (-47.8767577 -15.8005693)
142192643,-15.8000234,-47.8776442,3,0.0005139472049906942,61983.59598135948,61985.663516283035,,POINT (-47.8776442 -15.8000234)
142192810,-15.8032882,-47.8791046,3,0.0013984887350859273,61983.59598135948,61985.663516283035,,POINT (-47.8791046 -15.8032882)
142192828,-15.8030908,-47.8786701,3,-0.00023832487893711934,61983.59598135948,61985.663516283035,,POINT (-47.8786701 -15.8030908)
142193469,-15.8039747,-47.8788431,3,0.0022786626232373483,61983.59598135948,61985.663516283035,,POINT (-47.8788431 -15.8039747)
142193844,-15.8030353,-47.8796565,3,-0.00014030296403425477,61983.59598135948,61985.663516283035,,POINT (-47.8796565 -15.8030353)
142193886,-15.8023456,-47.8817566,3,0.00020922487398784598,61983.59598135948,61985.663516283035,,POINT (-47.8817566 -15.8023456)
142193908,-15.8035953,-47.8782101,3,-6.950613990083891e-05,61983.59598135948,61985.663516283035,,POINT (-47.8782101 -15.8035953)
142194043,-15.8034392,-47.8751001,3,-0.00041033183881768003,61983.59598135948,61985.663516283035,,POINT (-47.8751001 -15.8034392)
142194235,-15.8024998,-47.8774778,3,-0.0004610334963601573,61983.59598135948,61985.663516283035,,POINT (-47.8774778 -15.8024998)
142194462,-15.799044,-47.8761354,4,-0.0005885983627288038,61983.59598135948,61985.663516283035,,POINT (-47.8761354 -15.799044)
142194646,-15.7947158,-47.876637,3,0.0006253258540551335,61983.59598135948,61985.663516283035,,POINT (-47.876637 -15.7947158)
142194667,-15.7965722,-47.8773893,3,-0.00017456513542474204,61983.59598135948,61985.663516283035,,POINT (-47.8773893 -15.7965722)
142195613,-15.796709,-47.8769728,3,0.0005629457212724758,61983.59598135948,61985.663516283035,,POINT (-47.8769728 -15.796709)
142195681,-15.7920242,-47.874385,3,1.551980575554949e-05,61983.59598135948,61985.663516283035,,POINT (-47.874385 -15.7920242)
142196689,-15.7949126,-47.876008,3,0.0005151487043356361,61983.59598135948,61985.663516283035,,POINT (-47.876008 -15.7949126)
142200756,-15.7967332,-47.8829939,3,-0.00037479420746446153,61983.59598135948,61985.663516283035,,POINT (-47.8829939 -15.7967332)
142200786,-15.7964138,-47.8831858,3,-0.0003911132012440424,61983.59598135948,61985.663516283035,,POINT (-47.8831858 -15.7964138)
142200802,-15.7958817,-47.8830287,3,-0.0004940106241041037,61983.59598135948,61985.663516283035,,POINT (-47.8830287 -15.7958817)
142200821,-15.7957554,-47.8826683,3,-0.0005581293921061619,61983.59598135948,61985.663516283035,,POINT (-47.8826683 -15.7957554)
142201583,-15.7980559,-47.8849536,3,0.0003212587062896547,61983.59598135948,61985.663516283035,,POINT (-47.8849536 -15.7980559)
142201604,-15.7981535,-47.8835668,3,0.0010022380495048814,61983.59598135948,61985.663516283035,,POINT (-47.8835668 -15.7981535)
142201973,-15.796354,-47.8836568,3,0.0011489931961966686,61983.59598135948,61985.663516283035,,POINT (-47.8836568 -15.796354)
142202419,-15.797791,-47.8848485,3,-0.00044813727355149394,61983.59598135948,61985.663516283035,,POINT (-47.8848485 -15.797791)
142202446,-15.797317,-47.883878,3,0.0033747527353505053,61983.59598135948,61985.663516283035,,POINT (-47.883878 -15.797317)
142202659,-15.7989633,-47.8763694,3,-0.0005617169023548621,61983.59598135948,61985.663516283035,,POINT (-47.8763694 -15.7989633)
142202827,-15.7989182,-47.8760556,3,-0.0004854599939810847,61983.59598135948,61985.663516283035,,POINT (-47.8760556 -15.7989182)
142202871,-15.7988362,-47.8763185,3,-0.0003314329350824594,61983.59598135948,61985.663516283035,,POINT (-47.8763185 -15.7988362)
142203076,-15.7984839,-47.8774939,3,0.0006205193092538161,61983.59598135948,61985.663516283035,,POINT (-47.8774939 -15.7984839)
142204023,-15.7995163,-47.8774752,3,-8.104164554295332e-05,61983.59598135948,61985.663516283035,,POINT (-47.8774752 -15.7995163)
142204047,-15.7997395,-47.8775516,3,3.195517556220483e-05,61983.59598135948,61985.663516283035,,POINT (-47.8775516 -15.7997395)
142204320,-15.7995511,-47.8769615,3,-0.0005339060278018642,61983.59598135948,61985.663516283035,,POINT (-47.8769615 -15.7995511)
142204345,-15.7987721,-47.8768755,3,-0.000522439146962485,61983.59598135948,61985.663516283035,,POINT (-47.8768755 -15.7987721)
142204399,-15.7997119,-47.8737648,3,-0.0006117149972552425,61983.59598135948,61985.663516283035,,POINT (-47.8737648 -15.7997119)
142204418,-15.8021133,-47.8746059,3,-0.0005652044556246158,61983.59598135948,61985.663516283035,,POINT (-47.8746059 -15.8021133)
142204483,-15.801602,-47.8725305,3,-0.0005850564842920551,61983.59598135948,61985.663516283035,,POINT (-47.8725305 -15.801602)
142204556,-15.8034145,-47.8667821,3,-0.0005346574865992097,61983.59598135948,61985.663516283035,,POINT (-47.8667821 -15.8034145)
142205302,-15.8000198,-47.8926109,3,0.00046869283189816,61983.59598135948,61985.663516283035,,POINT (-47.8926109 -15.8000198)
142205445,-15.7921277,-47.8933937,3,-0.0004983786389698114,61983.59598135948,61985.663516283035,,POINT (-47.8933937 -15.7921277)
142205503,-15.7919342,-47.8904136,3,0.00036689668750864037,61983.59598135948,61985.663516283035,,POINT (-47.8904136 -15.7919342)
142205679,-15.7923881,-47.8890219,3,0.0005936678135638209,61983.59598135948,61985.663516283035,,POINT (-47.8890219 -15.7923881)
142205759,-15.7914159,-47.8862707,3,0.0005558768788460524,61983.59598135948,61985.663516283035,,POINT (-47.8862707 -15.7914159)
142205814,-15.7914463,-47.8888348,3,0.00011088732464519968,61983.59598135948,61985.663516283035,,POINT (-47.8888348 -15.7914463)
142206072,-15.792454,-47.8899207,3,-0.00021557996526691285,61983.59598135948,61985.663516283035,,POINT (-47.8899207 -15.792454)
142206420,-15.7923742,-47.889711,3,-0.00021542767132850924,61983.59598135948,61985.663516283035,,POINT (-47.889711 -15.7923742)
142206436,-15.7910222,-47.8901387,3,0.0002270429093300899,61983.59598135948,61985.663516283035,,POINT (-47.8901387 -15.7910222)
142206546,-15.7908778,-47.8893945,3,-0.0002996960268282256,61983.59598135948,61985.663516283035,,POINT (-47.8893945 -15.7908778)
142206687,-15.7909148,-47.8891924,3,-9.729201626044226e-05,61983.59598135948,61985.663516283035,,POINT (-47.8891924 -15.7909148)
142280725,-15.8036121,-47.8864552,3,-0.0005247060764873872,61983.59598135948,61985.663516283035,,POINT (-47.8864552 -15.8036121)
142281035,-15.7982778,-47.8846142,3,-0.0002747776022374534,61983.59598135948,61985.663516283035,,POINT (-47.8846142 -15.7982778)
142281364,-15.7994172,-47.8840838,3,0.001350544842731865,61983.59598135948,61985.663516283035,,POINT (-47.8840838 -15.7994172)
142281370,-15.8034753,-47.8865424,3,-0.0006184520257851721,61983.59598135948,61985.663516283035,,POINT (-47.8865424 -15.8034753)
142281596,-15.8000766,-47.8852925,4,0.0012300403802741717,61983.59598135948,61985.663516283035,,POINT (-47.8852925 -15.8000766)
142281637,-15.8005576,-47.8860133,3,-0.00037468267099236116,61983.59598135948,61985.663516283035,,POINT (-47.8860133 -15.8005576)
142281710,-15.799972,-47.8850745,3,0.00041525942919306907,61983.59598135948,61985.663516283035,,POINT (-47.8850745 -15.799972)
142281787,-15.8009923,-47.8851875,3,-0.00031411013080422714,61983.59598135948,61985.663516283035,,POINT (-47.8851875 -15.8009923)
142281889,-15.8002565,-47.8859288,3,-0.0005517429247621963,61983.59598135948,61985.663516283035,,POINT (-47.8859288 -15.8002565)
142281986,-15.7999921,-47.8869646,3,-0.0003930761025084822,61983.59598135948,61985.663516283035,,POINT (-47.8869646 -15.7999921)
142282019,-15.8017623,-47.8839504,3,0.000827748695042257,61983.59598135948,61985.663516283035,,POINT (-47.8839504 -15.8017623)
142282206,-15.8018653,-47.8861253,3,0.00015400196155980183,61983.59598135948,61985.663516283035,,POINT (-47.8861253 -15.8018653)
142282217,-15.8012442,-47.8855768,3,-0.00039185082586016824,61983.59598135948,61985.663516283035,,POINT (-47.8855768 -15.8012442)
142282225,-15.8011121,-47.8851904,3,0.0006365849502851268,61983.59598135948,61985.663516283035,,POINT (-47.8851904 -15.8011121)
142282369,-15.8006804,-47.8860124,3,0.0006898524393128984,61983.59598135948,61985.663516283035,,POINT (-47.8860124 -15.8006804)
142282471,-15.8016277,-47.8861185,3,0.000824201054405046,61983.59598135948,61985.663516283035,,POINT (-47.8861185 -15.8016277)
142282487,-15.8010751,-47.8859232,3,-0.0003834872976660872,61983.59598135948,61985.663516283035,,POINT (-47.8859232 -15.8010751)
142282524,-15.7979798,-47.8841513,3,0.0007802587094408391,61983.59598135948,61985.663516283035,,POINT (-47.8841513 -15.7979798)
142282689,-15.7979357,-47.8842565,3,0.0010720599568139915,61983.59598135948,61985.663516283035,,POINT (-47.8842565 -15.7979357)
142282704,-15.8015433,-47.8839745,3,-0.00027226142003289604,61983.59598135948,61985.663516283035,,POINT (-47.8839745 -15.8015433)
142282728,-15.8008016,-47.8847386,3,0.0017225878316930322,61983.59598135948,61985.663516283035,,POINT (-47.8847386 -15.8008016)
142282744,-15.8015552,-47.885161,3,0.0026462870335802412,61983.59598135948,61985.663516283035,,POINT (-47.885161 -15.8015552)
142282770,-15.8001875,-47.8870782,3,0.0006087459151836542,61983.59598135948,61985.663516283035,,POINT (-47.8870782 -15.8001875)
142282797,-15.80087,-47.8863995,3,0.0025067848706706894,61983.59598135948,61985.663516283035,,POINT (-47.8863995 -15.80087)
142282814,-15.8001189,-47.8859677,3,0.0008607724738281199,61983.59598135948,61985.663516283035,,POINT (-47.8859677 -15.8001189)
142282909,-15.8051266,-47.883959,3,-0.00039333568503254114,61983.59598135948,61985.663516283035,,POINT (-47.883959 -15.8051266)
