osmid,y,x,street_count,vul,time-vul,time-all,highway,geometry
34557103,-15.7997956,-47.867146,3,-0.001926782273603001,21001.031965732574,21005.484593868256,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,-0.0012193204638237512,21001.031965732574,21005.484593868256,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,-0.0017991771321412295,21001.031965732574,21005.484593868256,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,-0.001700533296352503,21001.031965732574,21005.484593868256,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,-0.0006189715436677287,21001.031965732574,21005.484593868256,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,-0.0014721465546280287,21001.031965732574,21005.484593868256,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,-0.0013727641445099724,21001.031965732574,21005.484593868256,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,-0.0015886387600987679,21001.031965732574,21005.484593868256,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,-0.0017577077071738423,21001.031965732574,21005.484593868256,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,-0.0011870297144603212,21001.031965732574,21005.484593868256,,POINT (-47.8674802 -15.7975912)
111449578,-15.7931298,-47.8896859,3,-0.0017039616377348087,21001.031965732574,21005.484593868256,,POINT (-47.8896859 -15.7931298)
111450216,-15.7869798,-47.9076957,3,0.0005291041747842627,21001.031965732574,21005.484593868256,traffic_signals,POINT (-47.9076957 -15.7869798)
114103910,-15.7866876,-47.8807414,3,0.00035906751791375216,21001.031965732574,21005.484593868256,,POINT (-47.8807414 -15.7866876)
123853102,-15.8006724,-47.8938029,3,-0.0017306230970372304,21001.031965732574,21005.484593868256,,POINT (-47.8938029 -15.8006724)
141979648,-15.8146825,-47.9138466,3,-0.0016735179719482472,21001.031965732574,21005.484593868256,,POINT (-47.9138466 -15.8146825)
141979701,-15.8164869,-47.9119763,3,-0.0013602457163220088,21001.031965732574,21005.484593868256,,POINT (-47.9119763 -15.8164869)
141979726,-15.8146519,-47.9136207,3,-0.0015638439269268544,21001.031965732574,21005.484593868256,,POINT (-47.9136207 -15.8146519)
141979746,-15.8144998,-47.9136303,3,-0.0011972184256230668,21001.031965732574,21005.484593868256,,POINT (-47.9136303 -15.8144998)
141979767,-15.8144442,-47.9137546,3,-0.0014298690488177088,21001.031965732574,21005.484593868256,,POINT (-47.9137546 -15.8144442)
141979964,-15.8141117,-47.9142123,4,-0.0018195982307781789,21001.031965732574,21005.484593868256,,POINT (-47.9142123 -15.8141117)
141979986,-15.8145641,-47.9138891,3,-0.0015821466478867293,21001.031965732574,21005.484593868256,,POINT (-47.9138891 -15.8145641)
141979994,-15.8147215,-47.9137374,3,-0.0016273902568915667,21001.031965732574,21005.484593868256,,POINT (-47.9137374 -15.8147215)
141980252,-15.8166664,-47.9122436,4,-0.0018447679628532847,21001.031965732574,21005.484593868256,,POINT (-47.9122436 -15.8166664)
141980289,-15.8112594,-47.9091526,3,-0.0017485134669241915,21001.031965732574,21005.484593868256,,POINT (-47.9091526 -15.8112594)
141980321,-15.8140215,-47.9140829,4,-0.0010756611301341935,21001.031965732574,21005.484593868256,,POINT (-47.9140829 -15.8140215)
141980659,-15.8111215,-47.9089511,3,-0.0015802255870228943,21001.031965732574,21005.484593868256,,POINT (-47.9089511 -15.8111215)
141980694,-15.8080929,-47.9048964,3,-0.00161543842598849,21001.031965732574,21005.484593868256,,POINT (-47.9048964 -15.8080929)
141980806,-15.8103748,-47.9024619,3,-0.001069465788717389,21001.031965732574,21005.484593868256,,POINT (-47.9024619 -15.8103748)
141980809,-15.8088752,-47.9007588,3,-0.001582566401964348,21001.031965732574,21005.484593868256,,POINT (-47.9007588 -15.8088752)
142059275,-15.8189856,-47.8794737,3,-0.001926782273603001,21001.031965732574,21005.484593868256,,POINT (-47.8794737 -15.8189856)
142087740,-15.8159281,-47.889356,3,-0.0019002714707050728,21001.031965732574,21005.484593868256,,POINT (-47.889356 -15.8159281)
142087751,-15.8112984,-47.8850036,4,-0.000585580572975162,21001.031965732574,21005.484593868256,,POINT (-47.8850036 -15.8112984)
142087820,-15.8087062,-47.8827332,3,-0.0017046665473066925,21001.031965732574,21005.484593868256,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,-0.0013343326114892856,21001.031965732574,21005.484593868256,,POINT (-47.8801118 -15.8056951)
142088003,-15.8097618,-47.8839493,4,-0.0009616256582007561,21001.031965732574,21005.484593868256,,POINT (-47.8839493 -15.8097618)
142089097,-15.812542,-47.8816607,3,0.0013730423869656198,21001.031965732574,21005.484593868256,,POINT (-47.8816607 -15.812542)
142089214,-15.8112789,-47.8820894,3,0.0004385184268994672,21001.031965732574,21005.484593868256,,POINT (-47.8820894 -15.8112789)
142089370,-15.8106391,-47.8832183,3,0.00033422918657063287,21001.031965732574,21005.484593868256,,POINT (-47.8832183 -15.8106391)
142089422,-15.8093837,-47.8835931,3,-0.0016091081466970258,21001.031965732574,21005.484593868256,,POINT (-47.8835931 -15.8093837)
142192537,-15.8015668,-47.8781658,3,-0.0006343106275697471,21001.031965732574,21005.484593868256,,POINT (-47.8781658 -15.8015668)
142192586,-15.8005693,-47.8767577,3,-0.0010704673229572897,21001.031965732574,21005.484593868256,,POINT (-47.8767577 -15.8005693)
142192643,-15.8000234,-47.8776442,3,-0.000717829770612346,21001.031965732574,21005.484593868256,,POINT (-47.8776442 -15.8000234)
142192810,-15.8032882,-47.8791046,3,0.00031695170776555335,21001.031965732574,21005.484593868256,,POINT (-47.8791046 -15.8032882)
142192828,-15.8030908,-47.8786701,3,-0.0014100624009105603,21001.031965732574,21005.484593868256,,POINT (-47.8786701 -15.8030908)
142193469,-15.8039747,-47.8788431,3,0.000533360767936916,21001.031965732574,21005.484593868256,,POINT (-47.8788431 -15.8039747)
142193844,-15.8030353,-47.8796565,3,-0.0012446591167749614,21001.031965732574,21005.484593868256,,POINT (-47.8796565 -15.8030353)
142193886,-15.8023456,-47.8817566,3,-0.001045781647587058,21001.031965732574,21005.484593868256,,POINT (-47.8817566 -15.8023456)
142193908,-15.8035953,-47.8782101,3,-0.0011049243528934516,21001.031965732574,21005.484593868256,,POINT (-47.8782101 -15.8035953)
142194043,-15.8034392,-47.8751001,3,-0.0016253747562617502,21001.031965732574,21005.484593868256,,POINT (-47.8751001 -15.8034392)
142194235,-15.8024998,-47.8774778,3,-0.0017023156756065618,21001.031965732574,21005.484593868256,,POINT (-47.8774778 -15.8024998)
142194462,-15.799044,-47.8761354,4,-0.001873195921086851,21001.031965732574,21005.484593868256,,POINT (-47.8761354 -15.799044)
142194646,-15.7947158,-47.876637,3,-0.0004731187804638315,21001.031965732574,21005.484593868256,,POINT (-47.876637 -15.7947158)
142194667,-15.7965722,-47.8773893,3,-0.0013041170322474688,21001.031965732574,21005.484593868256,,POINT (-47.8773893 -15.7965722)
142195613,-15.796709,-47.8769728,3,-0.00040837740764635517,21001.031965732574,21005.484593868256,,POINT (-47.8769728 -15.796709)
142195681,-15.7920242,-47.874385,3,-0.0012480337667876104,21001.031965732574,21005.484593868256,,POINT (-47.874385 -15.7920242)
142196689,-15.7949126,-47.876008,3,-0.0006253066621973763,21001.031965732574,21005.484593868256,,POINT (-47.876008 -15.7949126)
142200756,-15.7967332,-47.8829939,3,-0.0015595578545147624,21001.031965732574,21005.484593868256,,POINT (-47.8829939 -15.7967332)
142200786,-15.7964138,-47.8831858,3,-0.0015697731437781257,21001.031965732574,21005.484593868256,,POINT (-47.8831858 -15.7964138)
142200802,-15.7958817,-47.8830287,3,-0.0017301511317545483,21001.031965732574,21005.484593868256,,POINT (-47.8830287 -15.7958817)
142200821,-15.7957554,-47.8826683,3,-0.0018285295438606475,21001.031965732574,21005.484593868256,,POINT (-47.8826683 -15.7957554)
142201583,-15.7980559,-47.8849536,3,-0.0006319892006471107,21001.031965732574,21005.484593868256,,POINT (-47.8849536 -15.7980559)
142201604,-15.7981535,-47.8835668,3,-3.950944338387151e-05,21001.031965732574,21005.484593868256,,POINT (-47.8835668 -15.7981535)
142201973,-15.796354,-47.8836568,3,1.567304399510558e-05,21001.031965732574,21005.484593868256,,POINT (-47.8836568 -15.796354)
142202419,-15.797791,-47.8848485,3,-0.0016514840661646635,21001.031965732574,21005.484593868256,,POINT (-47.8848485 -15.797791)
142202446,-15.797317,-47.883878,3,0.002623165453371196,21001.031965732574,21005.484593868256,,POINT (-47.883878 -15.797317)
142202659,-15.7989633,-47.8763694,3,-0.0018316256235544497,21001.031965732574,21005.484593868256,,POINT (-47.8763694 -15.7989633)
142202827,-15.7989182,-47.8760556,3,-0.001769894403795607,21001.031965732574,21005.484593868256,,POINT (-47.8760556 -15.7989182)
142202871,-15.7988362,-47.8763185,3,-0.0015464816041806417,21001.031965732574,21005.484593868256,,POINT (-47.8763185 -15.7988362)
142203076,-15.7984839,-47.8774939,3,-0.00035963608398589965,21001.031965732574,21005.484593868256,,POINT (-47.8774939 -15.7984839)
142204023,-15.7995163,-47.8774752,3,-0.001234693141876421,21001.031965732574,21005.484593868256,,POINT (-47.8774752 -15.7995163)
142204047,-15.7997395,-47.8775516,3,-0.0010810743271227738,21001.031965732574,21005.484593868256,,POINT (-47.8775516 -15.7997395)
142204320,-15.7995511,-47.8769615,3,-0.0017901728686205568,21001.031965732574,21005.484593868256,,POINT (-47.8769615 -15.7995511)
